PEIMS DATA FOR SCHOOL YEAR 2016-2017
STUDENT COUNTS LESS THAN 5 BUT NOT 0 AND RELATED INFORMATION ARE MASKED WITH "-9999999" IN COMPLIANCE WITH FERPA.
"Year","Region","County Name","District Name","District Number","Campus Name","Campus Number","Grade Group","Grade Level Name","Enrollment by Grade Level"
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"REILLY EL",227901132,"ELEMENTARY","Grade  2",35
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"REILLY EL",227901132,"ELEMENTARY","Grade  3",35
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"REILLY EL",227901132,"ELEMENTARY","Grade  4",35
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"REILLY EL",227901132,"ELEMENTARY","Grade  5",32
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"RICHARDS SCH FOR YOUNG WOMEN LEADE",227901028,"ELEMENTARY / SECONDARY","Grade  6",128
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"RICHARDS SCH FOR YOUNG WOMEN LEADE",227901028,"ELEMENTARY / SECONDARY","Grade  7",157
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"RICHARDS SCH FOR YOUNG WOMEN LEADE",227901028,"ELEMENTARY / SECONDARY","Grade  8",136
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"RICHARDS SCH FOR YOUNG WOMEN LEADE",227901028,"ELEMENTARY / SECONDARY","Grade  9",122
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"RICHARDS SCH FOR YOUNG WOMEN LEADE",227901028,"ELEMENTARY / SECONDARY","Grade 10",100
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"RICHARDS SCH FOR YOUNG WOMEN LEADE",227901028,"ELEMENTARY / SECONDARY","Grade 11",95
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"RICHARDS SCH FOR YOUNG WOMEN LEADE",227901028,"ELEMENTARY / SECONDARY","Grade 12",47
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"RIDGETOP EL",227901133,"ELEMENTARY","Early Education",-9999999
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"RIDGETOP EL",227901133,"ELEMENTARY","Pre-kindergarten",32
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"RIDGETOP EL",227901133,"ELEMENTARY","Kindergarten",65
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"RIDGETOP EL",227901133,"ELEMENTARY","Grade  1",65
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"RIDGETOP EL",227901133,"ELEMENTARY","Grade  2",51
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"RIDGETOP EL",227901133,"ELEMENTARY","Grade  3",44
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"RIDGETOP EL",227901133,"ELEMENTARY","Grade  4",35
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"RIDGETOP EL",227901133,"ELEMENTARY","Grade  5",37
"2016-2017",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"RIOJAS EL",227904118,"ELEMENTARY","Early Education",9
"2016-2017",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"RIOJAS EL",227904118,"ELEMENTARY","Pre-kindergarten",42
"2016-2017",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"RIOJAS EL",227904118,"ELEMENTARY","Kindergarten",147
"2016-2017",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"RIOJAS EL",227904118,"ELEMENTARY","Grade  1",171
"2016-2017",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"RIOJAS EL",227904118,"ELEMENTARY","Grade  2",149
"2016-2017",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"RIOJAS EL",227904118,"ELEMENTARY","Grade  3",127
"2016-2017",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"RIOJAS EL",227904118,"ELEMENTARY","Grade  4",163
"2016-2017",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"RIOJAS EL",227904118,"ELEMENTARY","Grade  5",146
"2016-2017",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"RIVER OAKS EL",227904107,"ELEMENTARY","Early Education",8
"2016-2017",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"RIVER OAKS EL",227904107,"ELEMENTARY","Pre-kindergarten",44
"2016-2017",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"RIVER OAKS EL",227904107,"ELEMENTARY","Kindergarten",80
"2016-2017",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"RIVER OAKS EL",227904107,"ELEMENTARY","Grade  1",75
"2016-2017",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"RIVER OAKS EL",227904107,"ELEMENTARY","Grade  2",84
"2016-2017",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"RIVER OAKS EL",227904107,"ELEMENTARY","Grade  3",68
"2016-2017",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"RIVER OAKS EL",227904107,"ELEMENTARY","Grade  4",92
"2016-2017",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"RIVER OAKS EL",227904107,"ELEMENTARY","Grade  5",93
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"RODRIGUEZ EL",227901174,"ELEMENTARY","Pre-kindergarten",79
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"RODRIGUEZ EL",227901174,"ELEMENTARY","Kindergarten",64
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"RODRIGUEZ EL",227901174,"ELEMENTARY","Grade  1",85
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"RODRIGUEZ EL",227901174,"ELEMENTARY","Grade  2",87
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"RODRIGUEZ EL",227901174,"ELEMENTARY","Grade  3",92
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"RODRIGUEZ EL",227901174,"ELEMENTARY","Grade  4",101
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"RODRIGUEZ EL",227901174,"ELEMENTARY","Grade  5",83
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ROSEDALE",227901251,"ELEMENTARY / SECONDARY","Early Education",36
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ROSEDALE",227901251,"ELEMENTARY / SECONDARY","Kindergarten",7
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ROSEDALE",227901251,"ELEMENTARY / SECONDARY","Grade  1",7
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ROSEDALE",227901251,"ELEMENTARY / SECONDARY","Grade  2",8
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ROSEDALE",227901251,"ELEMENTARY / SECONDARY","Grade  3",8
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ROSEDALE",227901251,"ELEMENTARY / SECONDARY","Grade  4",11
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ROSEDALE",227901251,"ELEMENTARY / SECONDARY","Grade  5",-9999999
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ROSEDALE",227901251,"ELEMENTARY / SECONDARY","Grade  6",6
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ROSEDALE",227901251,"ELEMENTARY / SECONDARY","Grade  7",5
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ROSEDALE",227901251,"ELEMENTARY / SECONDARY","Grade  8",7
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ROSEDALE",227901251,"ELEMENTARY / SECONDARY","Grade  9",6
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ROSEDALE",227901251,"ELEMENTARY / SECONDARY","Grade 10",5
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ROSEDALE",227901251,"ELEMENTARY / SECONDARY","Grade 11",6
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ROSEDALE",227901251,"ELEMENTARY / SECONDARY","Grade 12",94
"2016-2017",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"ROWE LANE EL",227904115,"ELEMENTARY","Early Education",10
"2016-2017",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"ROWE LANE EL",227904115,"ELEMENTARY","Pre-kindergarten",23
"2016-2017",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"ROWE LANE EL",227904115,"ELEMENTARY","Kindergarten",116
"2016-2017",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"ROWE LANE EL",227904115,"ELEMENTARY","Grade  1",150
"2016-2017",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"ROWE LANE EL",227904115,"ELEMENTARY","Grade  2",147
"2016-2017",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"ROWE LANE EL",227904115,"ELEMENTARY","Grade  3",140
"2016-2017",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"ROWE LANE EL",227904115,"ELEMENTARY","Grade  4",153
"2016-2017",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"ROWE LANE EL",227904115,"ELEMENTARY","Grade  5",155
"2016-2017",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"RUTH BARRON EL",227904119,"ELEMENTARY","Early Education",9
"2016-2017",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"RUTH BARRON EL",227904119,"ELEMENTARY","Pre-kindergarten",78
"2016-2017",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"RUTH BARRON EL",227904119,"ELEMENTARY","Kindergarten",114
"2016-2017",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"RUTH BARRON EL",227904119,"ELEMENTARY","Grade  1",107
"2016-2017",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"RUTH BARRON EL",227904119,"ELEMENTARY","Grade  2",105
"2016-2017",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"RUTH BARRON EL",227904119,"ELEMENTARY","Grade  3",112
"2016-2017",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"RUTH BARRON EL",227904119,"ELEMENTARY","Grade  4",105
"2016-2017",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"RUTH BARRON EL",227904119,"ELEMENTARY","Grade  5",102
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"SADLER MEANS YWLA",227901065,"MIDDLE SCHOOL","Grade  6",152
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"SADLER MEANS YWLA",227901065,"MIDDLE SCHOOL","Grade  7",130
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"SADLER MEANS YWLA",227901065,"MIDDLE SCHOOL","Grade  8",117
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"SANCHEZ EL",227901127,"ELEMENTARY","Pre-kindergarten",65
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"SANCHEZ EL",227901127,"ELEMENTARY","Kindergarten",42
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"SANCHEZ EL",227901127,"ELEMENTARY","Grade  1",47
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"SANCHEZ EL",227901127,"ELEMENTARY","Grade  2",50
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"SANCHEZ EL",227901127,"ELEMENTARY","Grade  3",53
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"SANCHEZ EL",227901127,"ELEMENTARY","Grade  4",46
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"SANCHEZ EL",227901127,"ELEMENTARY","Grade  5",50
"2016-2017",13,"TRAVIS COUNTY","WAYSIDE SCHOOLS",227803,"SCI-TECH PREPARATORY",227803001,"ELEMENTARY / SECONDARY","Grade  6",88
"2016-2017",13,"TRAVIS COUNTY","WAYSIDE SCHOOLS",227803,"SCI-TECH PREPARATORY",227803001,"ELEMENTARY / SECONDARY","Grade  7",153
"2016-2017",13,"TRAVIS COUNTY","WAYSIDE SCHOOLS",227803,"SCI-TECH PREPARATORY",227803001,"ELEMENTARY / SECONDARY","Grade  8",62
"2016-2017",13,"TRAVIS COUNTY","WAYSIDE SCHOOLS",227803,"SCI-TECH PREPARATORY",227803001,"ELEMENTARY / SECONDARY","Grade  9",74
"2016-2017",13,"TRAVIS COUNTY","WAYSIDE SCHOOLS",227803,"SCI-TECH PREPARATORY",227803001,"ELEMENTARY / SECONDARY","Grade 10",62
"2016-2017",13,"TRAVIS COUNTY","WAYSIDE SCHOOLS",227803,"SCI-TECH PREPARATORY",227803001,"ELEMENTARY / SECONDARY","Grade 11",28
"2016-2017",13,"TRAVIS COUNTY","WAYSIDE SCHOOLS",227803,"SCI-TECH PREPARATORY",227803001,"ELEMENTARY / SECONDARY","Grade 12",16
"2016-2017",13,"TRAVIS COUNTY","LAKE TRAVIS ISD",227913,"SERENE HILLS EL",227913105,"ELEMENTARY","Early Education",5
"2016-2017",13,"TRAVIS COUNTY","LAKE TRAVIS ISD",227913,"SERENE HILLS EL",227913105,"ELEMENTARY","Kindergarten",125
"2016-2017",13,"TRAVIS COUNTY","LAKE TRAVIS ISD",227913,"SERENE HILLS EL",227913105,"ELEMENTARY","Grade  1",111
"2016-2017",13,"TRAVIS COUNTY","LAKE TRAVIS ISD",227913,"SERENE HILLS EL",227913105,"ELEMENTARY","Grade  2",118
"2016-2017",13,"TRAVIS COUNTY","LAKE TRAVIS ISD",227913,"SERENE HILLS EL",227913105,"ELEMENTARY","Grade  3",147
"2016-2017",13,"TRAVIS COUNTY","LAKE TRAVIS ISD",227913,"SERENE HILLS EL",227913105,"ELEMENTARY","Grade  4",165
"2016-2017",13,"TRAVIS COUNTY","LAKE TRAVIS ISD",227913,"SERENE HILLS EL",227913105,"ELEMENTARY","Grade  5",143
"2016-2017",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"SETON HOME",227806046,"ELEMENTARY / SECONDARY","Grade  9",-9999999
"2016-2017",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"SETON HOME",227806046,"ELEMENTARY / SECONDARY","Grade 10",-9999999
"2016-2017",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"SETON HOME",227806046,"ELEMENTARY / SECONDARY","Grade 11",-9999999
"2016-2017",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"SETON HOME",227806046,"ELEMENTARY / SECONDARY","Grade 12",-9999999
"2016-2017",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"SETTLEMENT HOME",227806005,"ELEMENTARY / SECONDARY","Grade  7",-9999999
"2016-2017",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"SETTLEMENT HOME",227806005,"ELEMENTARY / SECONDARY","Grade  8",5
"2016-2017",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"SETTLEMENT HOME",227806005,"ELEMENTARY / SECONDARY","Grade  9",11
"2016-2017",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"SETTLEMENT HOME",227806005,"ELEMENTARY / SECONDARY","Grade 10",-9999999
"2016-2017",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"SETTLEMENT HOME",227806005,"ELEMENTARY / SECONDARY","Grade 11",6
"2016-2017",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"SETTLEMENT HOME",227806005,"ELEMENTARY / SECONDARY","Grade 12",6
"2016-2017",13,"TRAVIS COUNTY","MANOR ISD",227907,"SHADOWGLEN EL",227907109,"ELEMENTARY","Early Education",8
"2016-2017",13,"TRAVIS COUNTY","MANOR ISD",227907,"SHADOWGLEN EL",227907109,"ELEMENTARY","Pre-kindergarten",51
"2016-2017",13,"TRAVIS COUNTY","MANOR ISD",227907,"SHADOWGLEN EL",227907109,"ELEMENTARY","Kindergarten",102
"2016-2017",13,"TRAVIS COUNTY","MANOR ISD",227907,"SHADOWGLEN EL",227907109,"ELEMENTARY","Grade  1",98
"2016-2017",13,"TRAVIS COUNTY","MANOR ISD",227907,"SHADOWGLEN EL",227907109,"ELEMENTARY","Grade  2",122
"2016-2017",13,"TRAVIS COUNTY","MANOR ISD",227907,"SHADOWGLEN EL",227907109,"ELEMENTARY","Grade  3",111
"2016-2017",13,"TRAVIS COUNTY","MANOR ISD",227907,"SHADOWGLEN EL",227907109,"ELEMENTARY","Grade  4",123
"2016-2017",13,"TRAVIS COUNTY","MANOR ISD",227907,"SHADOWGLEN EL",227907109,"ELEMENTARY","Grade  5",117
"2016-2017",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"SHRINERS HOSPITALS FOR CHILDREN",227806037,"ELEMENTARY / SECONDARY","Grade  4",-9999999
"2016-2017",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"SHRINERS HOSPITALS FOR CHILDREN",227806037,"ELEMENTARY / SECONDARY","Grade  5",-9999999
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"SIMS EL",227901139,"ELEMENTARY","Early Education",-9999999
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"SIMS EL",227901139,"ELEMENTARY","Pre-kindergarten",70
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"SIMS EL",227901139,"ELEMENTARY","Kindergarten",23
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"SIMS EL",227901139,"ELEMENTARY","Grade  1",24
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"SIMS EL",227901139,"ELEMENTARY","Grade  2",25
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"SIMS EL",227901139,"ELEMENTARY","Grade  3",26
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"SIMS EL",227901139,"ELEMENTARY","Grade  4",34
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"SIMS EL",227901139,"ELEMENTARY","Grade  5",27
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"SMALL M S",227901060,"MIDDLE SCHOOL","Grade  6",426
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"SMALL M S",227901060,"MIDDLE SCHOOL","Grade  7",387
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"SMALL M S",227901060,"MIDDLE SCHOOL","Grade  8",366
"2016-2017",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"SMITH EL",227910106,"ELEMENTARY","Early Education",-9999999
"2016-2017",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"SMITH EL",227910106,"ELEMENTARY","Pre-kindergarten",49
"2016-2017",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"SMITH EL",227910106,"ELEMENTARY","Kindergarten",95
"2016-2017",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"SMITH EL",227910106,"ELEMENTARY","Grade  1",101
"2016-2017",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"SMITH EL",227910106,"ELEMENTARY","Grade  2",137
"2016-2017",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"SMITH EL",227910106,"ELEMENTARY","Grade  3",139
"2016-2017",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"SMITH EL",227910106,"ELEMENTARY","Grade  4",142
"2016-2017",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"SMITH EL",227910106,"ELEMENTARY","Grade  5",127
"2016-2017",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"SPRINGHILL EL",227904109,"ELEMENTARY","Early Education",9
"2016-2017",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"SPRINGHILL EL",227904109,"ELEMENTARY","Pre-kindergarten",34
"2016-2017",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"SPRINGHILL EL",227904109,"ELEMENTARY","Kindergarten",72
"2016-2017",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"SPRINGHILL EL",227904109,"ELEMENTARY","Grade  1",86
"2016-2017",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"SPRINGHILL EL",227904109,"ELEMENTARY","Grade  2",77
"2016-2017",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"SPRINGHILL EL",227904109,"ELEMENTARY","Grade  3",91
"2016-2017",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"SPRINGHILL EL",227904109,"ELEMENTARY","Grade  4",101
"2016-2017",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"SPRINGHILL EL",227904109,"ELEMENTARY","Grade  5",109
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ST ELMO EL",227901136,"ELEMENTARY","Pre-kindergarten",30
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ST ELMO EL",227901136,"ELEMENTARY","Kindergarten",44
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ST ELMO EL",227901136,"ELEMENTARY","Grade  1",38
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ST ELMO EL",227901136,"ELEMENTARY","Grade  2",51
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ST ELMO EL",227901136,"ELEMENTARY","Grade  3",45
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ST ELMO EL",227901136,"ELEMENTARY","Grade  4",45
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ST ELMO EL",227901136,"ELEMENTARY","Grade  5",31
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"SUMMITT EL",227901138,"ELEMENTARY","Early Education",10
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"SUMMITT EL",227901138,"ELEMENTARY","Pre-kindergarten",69
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"SUMMITT EL",227901138,"ELEMENTARY","Kindergarten",138
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"SUMMITT EL",227901138,"ELEMENTARY","Grade  1",133
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"SUMMITT EL",227901138,"ELEMENTARY","Grade  2",117
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"SUMMITT EL",227901138,"ELEMENTARY","Grade  3",130
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"SUMMITT EL",227901138,"ELEMENTARY","Grade  4",114
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"SUMMITT EL",227901138,"ELEMENTARY","Grade  5",122
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"SUNSET VALLEY EL",227901158,"ELEMENTARY","Early Education",8
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"SUNSET VALLEY EL",227901158,"ELEMENTARY","Pre-kindergarten",56
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"SUNSET VALLEY EL",227901158,"ELEMENTARY","Kindergarten",84
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"SUNSET VALLEY EL",227901158,"ELEMENTARY","Grade  1",82
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"SUNSET VALLEY EL",227901158,"ELEMENTARY","Grade  2",88
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"SUNSET VALLEY EL",227901158,"ELEMENTARY","Grade  3",68
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"SUNSET VALLEY EL",227901158,"ELEMENTARY","Grade  4",72
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"SUNSET VALLEY EL",227901158,"ELEMENTARY","Grade  5",75
"2016-2017",13,"TRAVIS COUNTY","TEXAS EMPOWERMENT ACADEMY",227805,"TEXAS EMPOWERMENT ACADEMY",227805041,"ELEMENTARY / SECONDARY","Grade  6",28
"2016-2017",13,"TRAVIS COUNTY","TEXAS EMPOWERMENT ACADEMY",227805,"TEXAS EMPOWERMENT ACADEMY",227805041,"ELEMENTARY / SECONDARY","Grade  7",23
"2016-2017",13,"TRAVIS COUNTY","TEXAS EMPOWERMENT ACADEMY",227805,"TEXAS EMPOWERMENT ACADEMY",227805041,"ELEMENTARY / SECONDARY","Grade  8",23
"2016-2017",13,"TRAVIS COUNTY","TEXAS EMPOWERMENT ACADEMY",227805,"TEXAS EMPOWERMENT ACADEMY",227805041,"ELEMENTARY / SECONDARY","Grade  9",6
"2016-2017",13,"TRAVIS COUNTY","TEXAS EMPOWERMENT ACADEMY",227805,"TEXAS EMPOWERMENT ACADEMY EL",227805101,"ELEMENTARY","Kindergarten",36
"2016-2017",13,"TRAVIS COUNTY","TEXAS EMPOWERMENT ACADEMY",227805,"TEXAS EMPOWERMENT ACADEMY EL",227805101,"ELEMENTARY","Grade  1",37
"2016-2017",13,"TRAVIS COUNTY","TEXAS EMPOWERMENT ACADEMY",227805,"TEXAS EMPOWERMENT ACADEMY EL",227805101,"ELEMENTARY","Grade  2",36
"2016-2017",13,"TRAVIS COUNTY","TEXAS EMPOWERMENT ACADEMY",227805,"TEXAS EMPOWERMENT ACADEMY EL",227805101,"ELEMENTARY","Grade  3",37
"2016-2017",13,"TRAVIS COUNTY","TEXAS EMPOWERMENT ACADEMY",227805,"TEXAS EMPOWERMENT ACADEMY EL",227805101,"ELEMENTARY","Grade  4",36
"2016-2017",13,"TRAVIS COUNTY","TEXAS EMPOWERMENT ACADEMY",227805,"TEXAS EMPOWERMENT ACADEMY EL",227805101,"ELEMENTARY","Grade  5",32
"2016-2017",13,"TRAVIS COUNTY","EAST AUSTIN COLLEGE PREP",227824,"THE EAST AUSTIN COLLEGE PREP AT ML",227824002,"ELEMENTARY / SECONDARY","Grade  6",50
"2016-2017",13,"TRAVIS COUNTY","EAST AUSTIN COLLEGE PREP",227824,"THE EAST AUSTIN COLLEGE PREP AT ML",227824002,"ELEMENTARY / SECONDARY","Grade  7",69
"2016-2017",13,"TRAVIS COUNTY","EAST AUSTIN COLLEGE PREP",227824,"THE EAST AUSTIN COLLEGE PREP AT ML",227824002,"ELEMENTARY / SECONDARY","Grade  8",86
"2016-2017",13,"TRAVIS COUNTY","EAST AUSTIN COLLEGE PREP",227824,"THE EAST AUSTIN COLLEGE PREP AT ML",227824002,"ELEMENTARY / SECONDARY","Grade  9",89
"2016-2017",13,"TRAVIS COUNTY","EAST AUSTIN COLLEGE PREP",227824,"THE EAST AUSTIN COLLEGE PREP AT ML",227824002,"ELEMENTARY / SECONDARY","Grade 10",105
"2016-2017",13,"TRAVIS COUNTY","EAST AUSTIN COLLEGE PREP",227824,"THE EAST AUSTIN COLLEGE PREP AT ML",227824002,"ELEMENTARY / SECONDARY","Grade 11",99
