PEIMS DATA FOR SCHOOL YEAR 2011-2012
STUDENT COUNTS LESS THAN 5 BUT NOT 0 AND RELATED INFORMATION ARE MASKED WITH "-9999999" IN COMPLIANCE WITH FERPA.
"Year","Region","County Name","District Name","District Number","Campus Name","Campus Number","Grade Level Name","Enrollment by Grade Level"
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"DOSS EL",227901154,"Grade  4",124
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"DOSS EL",227901154,"Grade  5",122
"2011-2012",13,"TRAVIS COUNTY","EANES ISD",227909,"EANES EL",227909101,"Early Education",19
"2011-2012",13,"TRAVIS COUNTY","EANES ISD",227909,"EANES EL",227909101,"Kindergarten",95
"2011-2012",13,"TRAVIS COUNTY","EANES ISD",227909,"EANES EL",227909101,"Grade  1",88
"2011-2012",13,"TRAVIS COUNTY","EANES ISD",227909,"EANES EL",227909101,"Grade  2",104
"2011-2012",13,"TRAVIS COUNTY","EANES ISD",227909,"EANES EL",227909101,"Grade  3",105
"2011-2012",13,"TRAVIS COUNTY","EANES ISD",227909,"EANES EL",227909101,"Grade  4",108
"2011-2012",13,"TRAVIS COUNTY","EANES ISD",227909,"EANES EL",227909101,"Grade  5",96
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"EASTSIDE MEMORIAL AT THE JOHNSTON",227901019,"Grade  9",179
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"EASTSIDE MEMORIAL AT THE JOHNSTON",227901019,"Grade 10",166
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"EASTSIDE MEMORIAL AT THE JOHNSTON",227901019,"Grade 11",156
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"EASTSIDE MEMORIAL AT THE JOHNSTON",227901019,"Grade 12",125
"2011-2012",13,"TRAVIS COUNTY","EDEN PARK ACADEMY",227803,"EDEN PARK ACADEMY",227803101,"Kindergarten",34
"2011-2012",13,"TRAVIS COUNTY","EDEN PARK ACADEMY",227803,"EDEN PARK ACADEMY",227803101,"Grade  1",49
"2011-2012",13,"TRAVIS COUNTY","EDEN PARK ACADEMY",227803,"EDEN PARK ACADEMY",227803101,"Grade  2",39
"2011-2012",13,"TRAVIS COUNTY","EDEN PARK ACADEMY",227803,"EDEN PARK ACADEMY",227803101,"Grade  3",26
"2011-2012",13,"TRAVIS COUNTY","EDEN PARK ACADEMY",227803,"EDEN PARK ACADEMY",227803101,"Grade  4",22
"2011-2012",13,"TRAVIS COUNTY","EDEN PARK ACADEMY",227803,"EDEN PARK ACADEMY",227803101,"Grade  5",32
"2011-2012",13,"TRAVIS COUNTY","EDEN PARK ACADEMY",227803,"EDEN PARK ACADEMY",227803101,"Grade  6",19
"2011-2012",13,"TRAVIS COUNTY","EDEN PARK ACADEMY",227803,"EDEN PARK ACADEMY",227803101,"Grade  7",17
"2011-2012",13,"TRAVIS COUNTY","EDEN PARK ACADEMY",227803,"EDEN PARK ACADEMY",227803101,"Grade  8",15
"2011-2012",13,"TRAVIS COUNTY","EANES ISD",227909,"FOREST TRAIL EL",227909104,"Early Education",-9999999
"2011-2012",13,"TRAVIS COUNTY","EANES ISD",227909,"FOREST TRAIL EL",227909104,"Kindergarten",84
"2011-2012",13,"TRAVIS COUNTY","EANES ISD",227909,"FOREST TRAIL EL",227909104,"Grade  1",86
"2011-2012",13,"TRAVIS COUNTY","EANES ISD",227909,"FOREST TRAIL EL",227909104,"Grade  2",97
"2011-2012",13,"TRAVIS COUNTY","EANES ISD",227909,"FOREST TRAIL EL",227909104,"Grade  3",113
"2011-2012",13,"TRAVIS COUNTY","EANES ISD",227909,"FOREST TRAIL EL",227909104,"Grade  4",109
"2011-2012",13,"TRAVIS COUNTY","EANES ISD",227909,"FOREST TRAIL EL",227909104,"Grade  5",107
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"FULMORE M S",227901043,"Grade  6",360
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"FULMORE M S",227901043,"Grade  7",341
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"FULMORE M S",227901043,"Grade  8",334
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GALINDO EL",227901176,"Early Education",6
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GALINDO EL",227901176,"Pre-kindergarten",91
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GALINDO EL",227901176,"Kindergarten",97
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GALINDO EL",227901176,"Grade  1",96
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GALINDO EL",227901176,"Grade  2",110
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GALINDO EL",227901176,"Grade  3",89
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GALINDO EL",227901176,"Grade  4",95
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GALINDO EL",227901176,"Grade  5",85
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GARCIA MIDDLE",227901056,"Grade  7",197
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GARCIA MIDDLE",227901056,"Grade  8",225
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GARZA INDEPENDENCE H S",227901015,"Grade 11",101
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GARZA INDEPENDENCE H S",227901015,"Grade 12",188
"2011-2012",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"GEORGE M KOMETZKY SCHOOL",227806015,"Kindergarten",-9999999
"2011-2012",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"GEORGE M KOMETZKY SCHOOL",227806015,"Grade  1",7
"2011-2012",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"GEORGE M KOMETZKY SCHOOL",227806015,"Grade  2",-9999999
"2011-2012",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"GEORGE M KOMETZKY SCHOOL",227806015,"Grade  3",-9999999
"2011-2012",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"GEORGE M KOMETZKY SCHOOL",227806015,"Grade  4",-9999999
"2011-2012",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"GEORGE M KOMETZKY SCHOOL",227806015,"Grade  5",-9999999
"2011-2012",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"GEORGE M KOMETZKY SCHOOL",227806015,"Grade  6",-9999999
"2011-2012",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"GEORGE M KOMETZKY SCHOOL",227806015,"Grade  7",-9999999
"2011-2012",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"GEORGE M KOMETZKY SCHOOL",227806015,"Grade  8",-9999999
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GORZYCKI MIDDLE",227901062,"Grade  6",375
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GORZYCKI MIDDLE",227901062,"Grade  7",349
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GORZYCKI MIDDLE",227901062,"Grade  8",351
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GOVALLE EL",227901116,"Early Education",6
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GOVALLE EL",227901116,"Pre-kindergarten",87
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GOVALLE EL",227901116,"Kindergarten",69
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GOVALLE EL",227901116,"Grade  1",82
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GOVALLE EL",227901116,"Grade  2",69
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GOVALLE EL",227901116,"Grade  3",55
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GOVALLE EL",227901116,"Grade  4",56
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GOVALLE EL",227901116,"Grade  5",55
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GRAHAM EL",227901159,"Early Education",14
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GRAHAM EL",227901159,"Pre-kindergarten",131
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GRAHAM EL",227901159,"Kindergarten",149
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GRAHAM EL",227901159,"Grade  1",127
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GRAHAM EL",227901159,"Grade  2",130
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GRAHAM EL",227901159,"Grade  3",90
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GRAHAM EL",227901159,"Grade  4",89
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GRAHAM EL",227901159,"Grade  5",96
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GULLETT EL",227901117,"Early Education",14
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GULLETT EL",227901117,"Pre-kindergarten",18
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GULLETT EL",227901117,"Kindergarten",93
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GULLETT EL",227901117,"Grade  1",98
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GULLETT EL",227901117,"Grade  2",88
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GULLETT EL",227901117,"Grade  3",92
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GULLETT EL",227901117,"Grade  4",95
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GULLETT EL",227901117,"Grade  5",65
"2011-2012",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCHOOL OF EXCELLENCE",227816101,"Kindergarten",47
"2011-2012",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCHOOL OF EXCELLENCE",227816101,"Grade  1",52
"2011-2012",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCHOOL OF EXCELLENCE",227816101,"Grade  2",49
"2011-2012",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCHOOL OF EXCELLENCE",227816101,"Grade  3",48
"2011-2012",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCHOOL OF EXCELLENCE",227816101,"Grade  4",75
"2011-2012",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCHOOL OF EXCELLENCE",227816101,"Grade  5",76
"2011-2012",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCHOOL OF EXCELLENCE",227816101,"Grade  6",96
"2011-2012",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCHOOL OF EXCELLENCE",227816101,"Grade  7",68
"2011-2012",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCHOOL OF EXCELLENCE",227816101,"Grade  8",68
"2011-2012",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCHOOL OF EXCELLENCE",227816101,"Grade  9",30
"2011-2012",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCHOOL OF EXCELLENCE",227816101,"Grade 10",19
"2011-2012",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCHOOL OF POLITICAL SCIENC",227816004,"Kindergarten",70
"2011-2012",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCHOOL OF POLITICAL SCIENC",227816004,"Grade  1",73
"2011-2012",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCHOOL OF POLITICAL SCIENC",227816004,"Grade  2",72
"2011-2012",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCHOOL OF POLITICAL SCIENC",227816004,"Grade  3",57
"2011-2012",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCHOOL OF POLITICAL SCIENC",227816004,"Grade  4",55
"2011-2012",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCHOOL OF POLITICAL SCIENC",227816004,"Grade  5",51
"2011-2012",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCHOOL OF POLITICAL SCIENC",227816004,"Grade  6",36
"2011-2012",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCHOOL OF POLITICAL SCIENC",227816004,"Grade  7",34
"2011-2012",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCHOOL OF POLITICAL SCIENC",227816004,"Grade  8",15
"2011-2012",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCHOOL OF SCIENCE - AUSTIN",227816003,"Kindergarten",52
"2011-2012",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCHOOL OF SCIENCE - AUSTIN",227816003,"Grade  1",54
"2011-2012",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCHOOL OF SCIENCE - AUSTIN",227816003,"Grade  2",52
"2011-2012",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCHOOL OF SCIENCE - AUSTIN",227816003,"Grade  3",54
"2011-2012",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCHOOL OF SCIENCE - AUSTIN",227816003,"Grade  4",75
"2011-2012",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCHOOL OF SCIENCE - AUSTIN",227816003,"Grade  5",75
"2011-2012",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCHOOL OF SCIENCE - AUSTIN",227816003,"Grade  6",65
"2011-2012",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCHOOL OF SCIENCE - AUSTIN",227816003,"Grade  7",55
"2011-2012",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCHOOL OF SCIENCE - AUSTIN",227816003,"Grade  8",49
"2011-2012",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCIENCE ACADEMY - AUSTIN",227816001,"Kindergarten",22
"2011-2012",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCIENCE ACADEMY - AUSTIN",227816001,"Grade  1",21
"2011-2012",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCIENCE ACADEMY - AUSTIN",227816001,"Grade  2",20
"2011-2012",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCIENCE ACADEMY - AUSTIN",227816001,"Grade  3",39
"2011-2012",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCIENCE ACADEMY - AUSTIN",227816001,"Grade  4",26
"2011-2012",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCIENCE ACADEMY - AUSTIN",227816001,"Grade  5",26
"2011-2012",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCIENCE ACADEMY - AUSTIN",227816001,"Grade  6",52
"2011-2012",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCIENCE ACADEMY - AUSTIN",227816001,"Grade  7",78
"2011-2012",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCIENCE ACADEMY - AUSTIN",227816001,"Grade  8",67
"2011-2012",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCIENCE ACADEMY NORTH AUST",227816002,"Grade  6",104
"2011-2012",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCIENCE ACADEMY NORTH AUST",227816002,"Grade  7",108
"2011-2012",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCIENCE ACADEMY NORTH AUST",227816002,"Grade  8",83
"2011-2012",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCIENCE ACADEMY NORTH AUST",227816002,"Grade  9",130
"2011-2012",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCIENCE ACADEMY NORTH AUST",227816002,"Grade 10",83
"2011-2012",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCIENCE ACADEMY NORTH AUST",227816002,"Grade 11",70
"2011-2012",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCIENCE ACADEMY NORTH AUST",227816002,"Grade 12",33
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HARRIS EL",227901118,"Early Education",10
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HARRIS EL",227901118,"Pre-kindergarten",106
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HARRIS EL",227901118,"Kindergarten",131
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HARRIS EL",227901118,"Grade  1",117
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HARRIS EL",227901118,"Grade  2",100
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HARRIS EL",227901118,"Grade  3",97
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HARRIS EL",227901118,"Grade  4",104
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HARRIS EL",227901118,"Grade  5",81
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HART EL",227901163,"Early Education",6
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HART EL",227901163,"Pre-kindergarten",149
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HART EL",227901163,"Kindergarten",154
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HART EL",227901163,"Grade  1",140
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HART EL",227901163,"Grade  2",149
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HART EL",227901163,"Grade  3",150
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HART EL",227901163,"Grade  4",119
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HART EL",227901163,"Grade  5",99
"2011-2012",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"HELPING HAND",227806032,"Kindergarten",-9999999
"2011-2012",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"HELPING HAND",227806032,"Grade  2",-9999999
"2011-2012",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"HELPING HAND",227806032,"Grade  3",7
"2011-2012",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"HELPING HAND",227806032,"Grade  4",-9999999
"2011-2012",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"HELPING HAND",227806032,"Grade  5",-9999999
"2011-2012",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"HELPING HAND",227806032,"Grade  6",-9999999
"2011-2012",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"HENDRICKSON H S",227904004,"Grade  9",599
"2011-2012",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"HENDRICKSON H S",227904004,"Grade 10",634
"2011-2012",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"HENDRICKSON H S",227904004,"Grade 11",513
"2011-2012",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"HENDRICKSON H S",227904004,"Grade 12",529
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HIGHLAND PARK EL",227901119,"Early Education",-9999999
"2011-2012",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"HIGHLAND PARK EL",227904116,"Early Education",12
"2011-2012",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"HIGHLAND PARK EL",227904116,"Pre-kindergarten",59
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HIGHLAND PARK EL",227901119,"Kindergarten",102
"2011-2012",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"HIGHLAND PARK EL",227904116,"Kindergarten",106
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HIGHLAND PARK EL",227901119,"Grade  1",103
"2011-2012",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"HIGHLAND PARK EL",227904116,"Grade  1",121
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HIGHLAND PARK EL",227901119,"Grade  2",120
"2011-2012",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"HIGHLAND PARK EL",227904116,"Grade  2",111
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HIGHLAND PARK EL",227901119,"Grade  3",126
"2011-2012",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"HIGHLAND PARK EL",227904116,"Grade  3",104
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HIGHLAND PARK EL",227901119,"Grade  4",104
"2011-2012",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"HIGHLAND PARK EL",227904116,"Grade  4",114
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HIGHLAND PARK EL",227901119,"Grade  5",93
"2011-2012",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"HIGHLAND PARK EL",227904116,"Grade  5",99
"2011-2012",13,"TRAVIS COUNTY","EANES ISD",227909,"HILL COUNTRY MIDDLE",227909041,"Grade  6",292
"2011-2012",13,"TRAVIS COUNTY","EANES ISD",227909,"HILL COUNTRY MIDDLE",227909041,"Grade  7",310
"2011-2012",13,"TRAVIS COUNTY","EANES ISD",227909,"HILL COUNTRY MIDDLE",227909041,"Grade  8",314
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HILL EL",227901155,"Early Education",8
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HILL EL",227901155,"Pre-kindergarten",22
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HILL EL",227901155,"Kindergarten",143
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HILL EL",227901155,"Grade  1",126
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HILL EL",227901155,"Grade  2",125
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HILL EL",227901155,"Grade  3",125
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HILL EL",227901155,"Grade  4",114
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HILL EL",227901155,"Grade  5",106
"2011-2012",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"HILLCREST EL",227910107,"Pre-kindergarten",80
"2011-2012",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"HILLCREST EL",227910107,"Kindergarten",110
"2011-2012",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"HILLCREST EL",227910107,"Grade  1",109
"2011-2012",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"HILLCREST EL",227910107,"Grade  2",114
"2011-2012",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"HILLCREST EL",227910107,"Grade  3",113
"2011-2012",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"HILLCREST EL",227910107,"Grade  4",103
"2011-2012",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"HILLCREST EL",227910107,"Grade  5",95
"2011-2012",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"HORNSBY-DUNLAP EL",227910109,"Pre-kindergarten",70
"2011-2012",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"HORNSBY-DUNLAP EL",227910109,"Kindergarten",89
"2011-2012",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"HORNSBY-DUNLAP EL",227910109,"Grade  1",104
"2011-2012",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"HORNSBY-DUNLAP EL",227910109,"Grade  2",128
"2011-2012",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"HORNSBY-DUNLAP EL",227910109,"Grade  3",133
"2011-2012",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"HORNSBY-DUNLAP EL",227910109,"Grade  4",124
"2011-2012",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"HORNSBY-DUNLAP EL",227910109,"Grade  5",118
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HOUSTON EL",227901162,"Early Education",8
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HOUSTON EL",227901162,"Pre-kindergarten",138
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HOUSTON EL",227901162,"Kindergarten",137
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HOUSTON EL",227901162,"Grade  1",134
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HOUSTON EL",227901162,"Grade  2",124
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HOUSTON EL",227901162,"Grade  3",113
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HOUSTON EL",227901162,"Grade  4",119
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HOUSTON EL",227901162,"Grade  5",125
"2011-2012",13,"TRAVIS COUNTY","LAKE TRAVIS ISD",227913,"HUDSON BEND MIDDLE",227913042,"Grade  6",303
"2011-2012",13,"TRAVIS COUNTY","LAKE TRAVIS ISD",227913,"HUDSON BEND MIDDLE",227913042,"Grade  7",300
