PEIMS DATA FOR SCHOOL YEAR 2012-2013
STUDENT COUNTS LESS THAN 5 BUT NOT 0 AND RELATED INFORMATION ARE MASKED WITH "-9999999" IN COMPLIANCE WITH FERPA.
"Year","Region","County Name","District Name","District Number","Campus Name","Campus Number","Grade Level Name","Enrollment by Grade Level"
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"EASTSIDE MEMORIAL AT THE JOHNSTON",227901019,"Grade  9",146
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"EASTSIDE MEMORIAL AT THE JOHNSTON",227901019,"Grade 10",134
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"EASTSIDE MEMORIAL AT THE JOHNSTON",227901019,"Grade 11",122
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"EASTSIDE MEMORIAL AT THE JOHNSTON",227901019,"Grade 12",143
"2012-2013",13,"TRAVIS COUNTY","EDEN PARK ACADEMY",227803,"EDEN PARK ACADEMY",227803101,"Pre-kindergarten",34
"2012-2013",13,"TRAVIS COUNTY","EDEN PARK ACADEMY",227803,"EDEN PARK ACADEMY",227803101,"Kindergarten",50
"2012-2013",13,"TRAVIS COUNTY","EDEN PARK ACADEMY",227803,"EDEN PARK ACADEMY",227803101,"Grade  1",34
"2012-2013",13,"TRAVIS COUNTY","EDEN PARK ACADEMY",227803,"EDEN PARK ACADEMY",227803101,"Grade  2",50
"2012-2013",13,"TRAVIS COUNTY","EDEN PARK ACADEMY",227803,"EDEN PARK ACADEMY",227803101,"Grade  3",36
"2012-2013",13,"TRAVIS COUNTY","EDEN PARK ACADEMY",227803,"EDEN PARK ACADEMY",227803101,"Grade  4",27
"2012-2013",13,"TRAVIS COUNTY","EDEN PARK ACADEMY",227803,"EDEN PARK ACADEMY",227803101,"Grade  5",22
"2012-2013",13,"TRAVIS COUNTY","EDEN PARK ACADEMY",227803,"EDEN PARK ACADEMY",227803101,"Grade  6",33
"2012-2013",13,"TRAVIS COUNTY","EDEN PARK ACADEMY",227803,"EDEN PARK ACADEMY",227803101,"Grade  7",20
"2012-2013",13,"TRAVIS COUNTY","EDEN PARK ACADEMY",227803,"EDEN PARK ACADEMY",227803101,"Grade  8",19
"2012-2013",13,"TRAVIS COUNTY","EDEN PARK ACADEMY",227803,"EDEN PARK ACADEMY",227803101,"Grade  9",16
"2012-2013",13,"TRAVIS COUNTY","EANES ISD",227909,"FOREST TRAIL EL",227909104,"Early Education",-9999999
"2012-2013",13,"TRAVIS COUNTY","EANES ISD",227909,"FOREST TRAIL EL",227909104,"Kindergarten",104
"2012-2013",13,"TRAVIS COUNTY","EANES ISD",227909,"FOREST TRAIL EL",227909104,"Grade  1",87
"2012-2013",13,"TRAVIS COUNTY","EANES ISD",227909,"FOREST TRAIL EL",227909104,"Grade  2",87
"2012-2013",13,"TRAVIS COUNTY","EANES ISD",227909,"FOREST TRAIL EL",227909104,"Grade  3",107
"2012-2013",13,"TRAVIS COUNTY","EANES ISD",227909,"FOREST TRAIL EL",227909104,"Grade  4",112
"2012-2013",13,"TRAVIS COUNTY","EANES ISD",227909,"FOREST TRAIL EL",227909104,"Grade  5",112
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"FULMORE M S",227901043,"Grade  6",314
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"FULMORE M S",227901043,"Grade  7",340
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"FULMORE M S",227901043,"Grade  8",319
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GALINDO EL",227901176,"Early Education",11
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GALINDO EL",227901176,"Pre-kindergarten",113
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GALINDO EL",227901176,"Kindergarten",103
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GALINDO EL",227901176,"Grade  1",91
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GALINDO EL",227901176,"Grade  2",99
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GALINDO EL",227901176,"Grade  3",104
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GALINDO EL",227901176,"Grade  4",83
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GALINDO EL",227901176,"Grade  5",85
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GARCIA MIDDLE",227901056,"Grade  6",164
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GARCIA MIDDLE",227901056,"Grade  7",155
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GARCIA MIDDLE",227901056,"Grade  8",181
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GARZA INDEPENDENCE H S",227901015,"Grade 10",-9999999
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GARZA INDEPENDENCE H S",227901015,"Grade 11",75
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GARZA INDEPENDENCE H S",227901015,"Grade 12",166
"2012-2013",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"GEORGE M KOMETZKY SCHOOL",227806015,"Kindergarten",9
"2012-2013",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"GEORGE M KOMETZKY SCHOOL",227806015,"Grade  1",-9999999
"2012-2013",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"GEORGE M KOMETZKY SCHOOL",227806015,"Grade  2",-9999999
"2012-2013",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"GEORGE M KOMETZKY SCHOOL",227806015,"Grade  3",-9999999
"2012-2013",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"GEORGE M KOMETZKY SCHOOL",227806015,"Grade  4",-9999999
"2012-2013",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"GEORGE M KOMETZKY SCHOOL",227806015,"Grade  5",5
"2012-2013",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"GEORGE M KOMETZKY SCHOOL",227806015,"Grade  6",7
"2012-2013",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"GEORGE M KOMETZKY SCHOOL",227806015,"Grade  7",-9999999
"2012-2013",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"GEORGE M KOMETZKY SCHOOL",227806015,"Grade  8",-9999999
"2012-2013",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"GEORGE M KOMETZKY SCHOOL",227806015,"Grade  9",8
"2012-2013",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"GEORGE M KOMETZKY SCHOOL",227806015,"Grade 10",-9999999
"2012-2013",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"GEORGE M KOMETZKY SCHOOL",227806015,"Grade 11",-9999999
"2012-2013",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"GEORGE M KOMETZKY SCHOOL",227806015,"Grade 12",-9999999
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GORZYCKI MIDDLE",227901062,"Grade  6",424
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GORZYCKI MIDDLE",227901062,"Grade  7",371
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GORZYCKI MIDDLE",227901062,"Grade  8",341
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GOVALLE EL",227901116,"Early Education",-9999999
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GOVALLE EL",227901116,"Pre-kindergarten",58
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GOVALLE EL",227901116,"Kindergarten",113
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GOVALLE EL",227901116,"Grade  1",72
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GOVALLE EL",227901116,"Grade  2",90
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GOVALLE EL",227901116,"Grade  3",77
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GOVALLE EL",227901116,"Grade  4",53
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GOVALLE EL",227901116,"Grade  5",56
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GRAHAM EL",227901159,"Early Education",-9999999
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GRAHAM EL",227901159,"Kindergarten",132
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GRAHAM EL",227901159,"Grade  1",142
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GRAHAM EL",227901159,"Grade  2",115
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GRAHAM EL",227901159,"Grade  3",128
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GRAHAM EL",227901159,"Grade  4",87
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GRAHAM EL",227901159,"Grade  5",90
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GULLETT EL",227901117,"Early Education",8
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GULLETT EL",227901117,"Pre-kindergarten",15
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GULLETT EL",227901117,"Kindergarten",75
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GULLETT EL",227901117,"Grade  1",95
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GULLETT EL",227901117,"Grade  2",100
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GULLETT EL",227901117,"Grade  3",84
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GULLETT EL",227901117,"Grade  4",92
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GULLETT EL",227901117,"Grade  5",93
"2012-2013",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCHOOL OF EXCELLENCE",227816101,"Kindergarten",47
"2012-2013",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCHOOL OF EXCELLENCE",227816101,"Grade  1",53
"2012-2013",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCHOOL OF EXCELLENCE",227816101,"Grade  2",59
"2012-2013",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCHOOL OF EXCELLENCE",227816101,"Grade  3",54
"2012-2013",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCHOOL OF EXCELLENCE",227816101,"Grade  4",58
"2012-2013",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCHOOL OF EXCELLENCE",227816101,"Grade  5",83
"2012-2013",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCHOOL OF EXCELLENCE",227816101,"Grade  6",80
"2012-2013",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCHOOL OF EXCELLENCE",227816101,"Grade  7",105
"2012-2013",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCHOOL OF EXCELLENCE",227816101,"Grade  8",81
"2012-2013",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCHOOL OF EXCELLENCE",227816101,"Grade  9",52
"2012-2013",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCHOOL OF EXCELLENCE",227816101,"Grade 10",22
"2012-2013",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCHOOL OF EXCELLENCE",227816101,"Grade 11",18
"2012-2013",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCHOOL OF POLITICAL SCIENC",227816004,"Kindergarten",73
"2012-2013",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCHOOL OF POLITICAL SCIENC",227816004,"Grade  1",75
"2012-2013",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCHOOL OF POLITICAL SCIENC",227816004,"Grade  2",75
"2012-2013",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCHOOL OF POLITICAL SCIENC",227816004,"Grade  3",100
"2012-2013",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCHOOL OF POLITICAL SCIENC",227816004,"Grade  4",97
"2012-2013",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCHOOL OF POLITICAL SCIENC",227816004,"Grade  5",95
"2012-2013",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCHOOL OF POLITICAL SCIENC",227816004,"Grade  6",87
"2012-2013",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCHOOL OF POLITICAL SCIENC",227816004,"Grade  7",43
"2012-2013",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCHOOL OF POLITICAL SCIENC",227816004,"Grade  8",50
"2012-2013",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCHOOL OF POLITICAL SCIENC",227816004,"Grade  9",23
"2012-2013",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCHOOL OF SCIENCE - AUSTIN",227816003,"Kindergarten",53
"2012-2013",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCHOOL OF SCIENCE - AUSTIN",227816003,"Grade  1",54
"2012-2013",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCHOOL OF SCIENCE - AUSTIN",227816003,"Grade  2",55
"2012-2013",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCHOOL OF SCIENCE - AUSTIN",227816003,"Grade  3",54
"2012-2013",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCHOOL OF SCIENCE - AUSTIN",227816003,"Grade  4",57
"2012-2013",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCHOOL OF SCIENCE - AUSTIN",227816003,"Grade  5",78
"2012-2013",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCHOOL OF SCIENCE - AUSTIN",227816003,"Grade  6",82
"2012-2013",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCHOOL OF SCIENCE - AUSTIN",227816003,"Grade  7",75
"2012-2013",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCHOOL OF SCIENCE - AUSTIN",227816003,"Grade  8",42
"2012-2013",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCIENCE ACADEMY - AUSTIN",227816001,"Kindergarten",42
"2012-2013",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCIENCE ACADEMY - AUSTIN",227816001,"Grade  1",44
"2012-2013",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCIENCE ACADEMY - AUSTIN",227816001,"Grade  2",20
"2012-2013",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCIENCE ACADEMY - AUSTIN",227816001,"Grade  3",25
"2012-2013",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCIENCE ACADEMY - AUSTIN",227816001,"Grade  4",52
"2012-2013",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCIENCE ACADEMY - AUSTIN",227816001,"Grade  5",52
"2012-2013",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCIENCE ACADEMY - AUSTIN",227816001,"Grade  6",27
"2012-2013",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCIENCE ACADEMY - AUSTIN",227816001,"Grade  7",51
"2012-2013",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCIENCE ACADEMY - AUSTIN",227816001,"Grade  8",65
"2012-2013",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCIENCE ACADEMY NORTH AUST",227816002,"Grade  7",106
"2012-2013",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCIENCE ACADEMY NORTH AUST",227816002,"Grade  8",104
"2012-2013",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCIENCE ACADEMY NORTH AUST",227816002,"Grade  9",137
"2012-2013",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCIENCE ACADEMY NORTH AUST",227816002,"Grade 10",124
"2012-2013",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCIENCE ACADEMY NORTH AUST",227816002,"Grade 11",67
"2012-2013",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCIENCE ACADEMY NORTH AUST",227816002,"Grade 12",64
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HARRIS EL",227901118,"Early Education",-9999999
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HARRIS EL",227901118,"Pre-kindergarten",133
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HARRIS EL",227901118,"Kindergarten",113
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HARRIS EL",227901118,"Grade  1",108
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HARRIS EL",227901118,"Grade  2",94
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HARRIS EL",227901118,"Grade  3",98
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HARRIS EL",227901118,"Grade  4",85
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HARRIS EL",227901118,"Grade  5",79
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HART EL",227901163,"Early Education",-9999999
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HART EL",227901163,"Kindergarten",165
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HART EL",227901163,"Grade  1",152
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HART EL",227901163,"Grade  2",126
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HART EL",227901163,"Grade  3",133
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HART EL",227901163,"Grade  4",137
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HART EL",227901163,"Grade  5",100
"2012-2013",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"HELPING HAND",227806032,"Grade  1",-9999999
"2012-2013",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"HELPING HAND",227806032,"Grade  2",5
"2012-2013",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"HELPING HAND",227806032,"Grade  3",-9999999
"2012-2013",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"HELPING HAND",227806032,"Grade  4",6
"2012-2013",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"HELPING HAND",227806032,"Grade  5",-9999999
"2012-2013",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"HELPING HAND",227806032,"Grade  6",-9999999
"2012-2013",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"HENDRICKSON H S",227904004,"Grade  9",658
"2012-2013",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"HENDRICKSON H S",227904004,"Grade 10",599
"2012-2013",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"HENDRICKSON H S",227904004,"Grade 11",626
"2012-2013",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"HENDRICKSON H S",227904004,"Grade 12",523
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HIGHLAND PARK EL",227901119,"Early Education",-9999999
"2012-2013",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"HIGHLAND PARK EL",227904116,"Early Education",9
"2012-2013",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"HIGHLAND PARK EL",227904116,"Pre-kindergarten",70
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HIGHLAND PARK EL",227901119,"Kindergarten",115
"2012-2013",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"HIGHLAND PARK EL",227904116,"Kindergarten",118
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HIGHLAND PARK EL",227901119,"Grade  1",105
"2012-2013",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"HIGHLAND PARK EL",227904116,"Grade  1",114
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HIGHLAND PARK EL",227901119,"Grade  2",106
"2012-2013",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"HIGHLAND PARK EL",227904116,"Grade  2",125
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HIGHLAND PARK EL",227901119,"Grade  3",128
"2012-2013",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"HIGHLAND PARK EL",227904116,"Grade  3",109
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HIGHLAND PARK EL",227901119,"Grade  4",121
"2012-2013",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"HIGHLAND PARK EL",227904116,"Grade  4",104
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HIGHLAND PARK EL",227901119,"Grade  5",100
"2012-2013",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"HIGHLAND PARK EL",227904116,"Grade  5",120
"2012-2013",13,"TRAVIS COUNTY","EANES ISD",227909,"HILL COUNTRY MIDDLE",227909041,"Grade  6",306
"2012-2013",13,"TRAVIS COUNTY","EANES ISD",227909,"HILL COUNTRY MIDDLE",227909041,"Grade  7",299
"2012-2013",13,"TRAVIS COUNTY","EANES ISD",227909,"HILL COUNTRY MIDDLE",227909041,"Grade  8",315
"2012-2013",13,"TRAVIS COUNTY","EANES ISD",227909,"HILL COUNTRY MIDDLE",227909041,"Grade  9",-9999999
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HILL EL",227901155,"Early Education",14
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HILL EL",227901155,"Pre-kindergarten",18
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HILL EL",227901155,"Kindergarten",129
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HILL EL",227901155,"Grade  1",148
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HILL EL",227901155,"Grade  2",138
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HILL EL",227901155,"Grade  3",120
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HILL EL",227901155,"Grade  4",123
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HILL EL",227901155,"Grade  5",110
"2012-2013",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"HILLCREST EL",227910107,"Pre-kindergarten",74
"2012-2013",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"HILLCREST EL",227910107,"Kindergarten",109
"2012-2013",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"HILLCREST EL",227910107,"Grade  1",104
"2012-2013",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"HILLCREST EL",227910107,"Grade  2",105
"2012-2013",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"HILLCREST EL",227910107,"Grade  3",106
"2012-2013",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"HILLCREST EL",227910107,"Grade  4",115
"2012-2013",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"HILLCREST EL",227910107,"Grade  5",103
"2012-2013",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"HORNSBY-DUNLAP EL",227910109,"Early Education",-9999999
"2012-2013",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"HORNSBY-DUNLAP EL",227910109,"Pre-kindergarten",63
"2012-2013",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"HORNSBY-DUNLAP EL",227910109,"Kindergarten",120
"2012-2013",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"HORNSBY-DUNLAP EL",227910109,"Grade  1",104
"2012-2013",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"HORNSBY-DUNLAP EL",227910109,"Grade  2",105
"2012-2013",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"HORNSBY-DUNLAP EL",227910109,"Grade  3",129
"2012-2013",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"HORNSBY-DUNLAP EL",227910109,"Grade  4",141
"2012-2013",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"HORNSBY-DUNLAP EL",227910109,"Grade  5",124
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HOUSTON EL",227901162,"Early Education",7
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HOUSTON EL",227901162,"Pre-kindergarten",129
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HOUSTON EL",227901162,"Kindergarten",131
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HOUSTON EL",227901162,"Grade  1",132
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HOUSTON EL",227901162,"Grade  2",127
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HOUSTON EL",227901162,"Grade  3",119
