PEIMS DATA FOR SCHOOL YEAR 2014-2015
STUDENT COUNTS LESS THAN 5 BUT NOT 0 AND RELATED INFORMATION ARE MASKED WITH "-9999999" IN COMPLIANCE WITH FERPA.
"Year","Region","County Name","District Name","District Number","Campus Name","Campus Number","Ethnicity Name","Enrollment by Ethnicity"
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CUNNINGHAM EL",227901113,"Black or African American",41
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CUNNINGHAM EL",227901113,"American Indian or Alaska Native",0
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CUNNINGHAM EL",227901113,"Asian",9
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CUNNINGHAM EL",227901113,"Hispanic",234
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CUNNINGHAM EL",227901113,"Native Hawaiian/Other or Pacific Islander",0
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CUNNINGHAM EL",227901113,"Two or More Races",23
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CUNNINGHAM EL",227901113,"White",98
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"DAEP- EL",227901115,"Black or African American",-9999999
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"DAEP- EL",227901115,"American Indian or Alaska Native",0
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"DAEP- EL",227901115,"Asian",0
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"DAEP- EL",227901115,"Hispanic",7
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"DAEP- EL",227901115,"Native Hawaiian/Other or Pacific Islander",0
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"DAEP- EL",227901115,"Two or More Races",-9999999
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"DAEP- EL",227901115,"White",0
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"DAVIS EL",227901179,"Black or African American",39
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"DAVIS EL",227901179,"American Indian or Alaska Native",-9999999
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"DAVIS EL",227901179,"Asian",87
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"DAVIS EL",227901179,"Hispanic",175
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"DAVIS EL",227901179,"Native Hawaiian/Other or Pacific Islander",-9999999
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"DAVIS EL",227901179,"Two or More Races",64
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"DAVIS EL",227901179,"White",371
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"DAWSON EL",227901114,"Black or African American",39
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"DAWSON EL",227901114,"American Indian or Alaska Native",-9999999
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"DAWSON EL",227901114,"Asian",-9999999
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"DAWSON EL",227901114,"Hispanic",248
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"DAWSON EL",227901114,"Native Hawaiian/Other or Pacific Islander",0
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"DAWSON EL",227901114,"Two or More Races",9
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"DAWSON EL",227901114,"White",34
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"DELL CHILDREN'S MEDICAL CENTER",227901249,"Black or African American",-9999999
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"DELL CHILDREN'S MEDICAL CENTER",227901249,"American Indian or Alaska Native",0
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"DELL CHILDREN'S MEDICAL CENTER",227901249,"Asian",0
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"DELL CHILDREN'S MEDICAL CENTER",227901249,"Hispanic",-9999999
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"DELL CHILDREN'S MEDICAL CENTER",227901249,"Native Hawaiian/Other or Pacific Islander",0
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"DELL CHILDREN'S MEDICAL CENTER",227901249,"Two or More Races",0
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"DELL CHILDREN'S MEDICAL CENTER",227901249,"White",-9999999
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"DOBIE M S",227901055,"Black or African American",75
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"DOBIE M S",227901055,"American Indian or Alaska Native",0
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"DOBIE M S",227901055,"Asian",18
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"DOBIE M S",227901055,"Hispanic",579
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"DOBIE M S",227901055,"Native Hawaiian/Other or Pacific Islander",0
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"DOBIE M S",227901055,"Two or More Races",-9999999
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"DOBIE M S",227901055,"White",15
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"DOBIE PK CENTER",227901192,"Black or African American",26
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"DOBIE PK CENTER",227901192,"American Indian or Alaska Native",0
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"DOBIE PK CENTER",227901192,"Asian",-9999999
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"DOBIE PK CENTER",227901192,"Hispanic",217
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"DOBIE PK CENTER",227901192,"Native Hawaiian/Other or Pacific Islander",0
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"DOBIE PK CENTER",227901192,"Two or More Races",-9999999
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"DOBIE PK CENTER",227901192,"White",6
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"DOSS EL",227901154,"Black or African American",19
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"DOSS EL",227901154,"American Indian or Alaska Native",0
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"DOSS EL",227901154,"Asian",108
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"DOSS EL",227901154,"Hispanic",143
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"DOSS EL",227901154,"Native Hawaiian/Other or Pacific Islander",-9999999
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"DOSS EL",227901154,"Two or More Races",32
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"DOSS EL",227901154,"White",616
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"EASTSIDE MEMORIAL AT THE JOHNSTON",227901019,"Black or African American",107
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"EASTSIDE MEMORIAL AT THE JOHNSTON",227901019,"American Indian or Alaska Native",-9999999
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"EASTSIDE MEMORIAL AT THE JOHNSTON",227901019,"Asian",7
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"EASTSIDE MEMORIAL AT THE JOHNSTON",227901019,"Hispanic",487
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"EASTSIDE MEMORIAL AT THE JOHNSTON",227901019,"Native Hawaiian/Other or Pacific Islander",0
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"EASTSIDE MEMORIAL AT THE JOHNSTON",227901019,"Two or More Races",-9999999
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"EASTSIDE MEMORIAL AT THE JOHNSTON",227901019,"White",17
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"FULMORE M S",227901043,"Black or African American",59
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"FULMORE M S",227901043,"American Indian or Alaska Native",-9999999
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"FULMORE M S",227901043,"Asian",19
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"FULMORE M S",227901043,"Hispanic",676
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"FULMORE M S",227901043,"Native Hawaiian/Other or Pacific Islander",0
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"FULMORE M S",227901043,"Two or More Races",27
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"FULMORE M S",227901043,"White",168
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GALINDO EL",227901176,"Black or African American",26
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GALINDO EL",227901176,"American Indian or Alaska Native",-9999999
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GALINDO EL",227901176,"Asian",-9999999
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GALINDO EL",227901176,"Hispanic",521
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GALINDO EL",227901176,"Native Hawaiian/Other or Pacific Islander",0
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GALINDO EL",227901176,"Two or More Races",7
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GALINDO EL",227901176,"White",35
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GARZA INDEPENDENCE H S",227901015,"Black or African American",14
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GARZA INDEPENDENCE H S",227901015,"American Indian or Alaska Native",0
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GARZA INDEPENDENCE H S",227901015,"Asian",-9999999
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GARZA INDEPENDENCE H S",227901015,"Hispanic",90
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GARZA INDEPENDENCE H S",227901015,"Native Hawaiian/Other or Pacific Islander",0
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GARZA INDEPENDENCE H S",227901015,"Two or More Races",8
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GARZA INDEPENDENCE H S",227901015,"White",75
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GORZYCKI MIDDLE",227901062,"Black or African American",30
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GORZYCKI MIDDLE",227901062,"American Indian or Alaska Native",-9999999
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GORZYCKI MIDDLE",227901062,"Asian",96
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GORZYCKI MIDDLE",227901062,"Hispanic",315
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GORZYCKI MIDDLE",227901062,"Native Hawaiian/Other or Pacific Islander",0
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GORZYCKI MIDDLE",227901062,"Two or More Races",51
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GORZYCKI MIDDLE",227901062,"White",836
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GOVALLE EL",227901116,"Black or African American",73
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GOVALLE EL",227901116,"American Indian or Alaska Native",0
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GOVALLE EL",227901116,"Asian",-9999999
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GOVALLE EL",227901116,"Hispanic",451
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GOVALLE EL",227901116,"Native Hawaiian/Other or Pacific Islander",-9999999
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GOVALLE EL",227901116,"Two or More Races",8
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GOVALLE EL",227901116,"White",12
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GRAHAM EL",227901159,"Black or African American",109
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GRAHAM EL",227901159,"American Indian or Alaska Native",-9999999
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GRAHAM EL",227901159,"Asian",8
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GRAHAM EL",227901159,"Hispanic",591
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GRAHAM EL",227901159,"Native Hawaiian/Other or Pacific Islander",-9999999
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GRAHAM EL",227901159,"Two or More Races",8
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GRAHAM EL",227901159,"White",48
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GUERRERO THOMPSON",227901186,"Black or African American",25
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GUERRERO THOMPSON",227901186,"American Indian or Alaska Native",-9999999
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GUERRERO THOMPSON",227901186,"Asian",17
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GUERRERO THOMPSON",227901186,"Hispanic",625
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GUERRERO THOMPSON",227901186,"Native Hawaiian/Other or Pacific Islander",0
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GUERRERO THOMPSON",227901186,"Two or More Races",-9999999
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GUERRERO THOMPSON",227901186,"White",20
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GULLETT EL",227901117,"Black or African American",11
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GULLETT EL",227901117,"American Indian or Alaska Native",-9999999
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GULLETT EL",227901117,"Asian",9
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GULLETT EL",227901117,"Hispanic",109
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GULLETT EL",227901117,"Native Hawaiian/Other or Pacific Islander",-9999999
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GULLETT EL",227901117,"Two or More Races",19
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GULLETT EL",227901117,"White",407
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HARRIS EL",227901118,"Black or African American",66
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HARRIS EL",227901118,"American Indian or Alaska Native",5
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HARRIS EL",227901118,"Asian",26
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HARRIS EL",227901118,"Hispanic",551
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HARRIS EL",227901118,"Native Hawaiian/Other or Pacific Islander",0
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HARRIS EL",227901118,"Two or More Races",5
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HARRIS EL",227901118,"White",14
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HART EL",227901163,"Black or African American",59
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HART EL",227901163,"American Indian or Alaska Native",-9999999
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HART EL",227901163,"Asian",25
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HART EL",227901163,"Hispanic",597
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HART EL",227901163,"Native Hawaiian/Other or Pacific Islander",-9999999
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HART EL",227901163,"Two or More Races",6
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HART EL",227901163,"White",26
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HIGHLAND PARK EL",227901119,"Black or African American",5
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HIGHLAND PARK EL",227901119,"American Indian or Alaska Native",-9999999
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HIGHLAND PARK EL",227901119,"Asian",27
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HIGHLAND PARK EL",227901119,"Hispanic",83
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HIGHLAND PARK EL",227901119,"Native Hawaiian/Other or Pacific Islander",0
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HIGHLAND PARK EL",227901119,"Two or More Races",31
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HIGHLAND PARK EL",227901119,"White",493
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HILL EL",227901155,"Black or African American",26
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HILL EL",227901155,"American Indian or Alaska Native",0
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HILL EL",227901155,"Asian",62
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HILL EL",227901155,"Hispanic",129
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HILL EL",227901155,"Native Hawaiian/Other or Pacific Islander",0
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HILL EL",227901155,"Two or More Races",66
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HILL EL",227901155,"White",607
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HOUSTON EL",227901162,"Black or African American",49
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HOUSTON EL",227901162,"American Indian or Alaska Native",-9999999
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HOUSTON EL",227901162,"Asian",-9999999
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HOUSTON EL",227901162,"Hispanic",694
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HOUSTON EL",227901162,"Native Hawaiian/Other or Pacific Islander",0
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HOUSTON EL",227901162,"Two or More Races",-9999999
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HOUSTON EL",227901162,"White",15
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"INTERNATIONAL H S",227901029,"Black or African American",7
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"INTERNATIONAL H S",227901029,"American Indian or Alaska Native",0
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"INTERNATIONAL H S",227901029,"Asian",25
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"INTERNATIONAL H S",227901029,"Hispanic",321
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"INTERNATIONAL H S",227901029,"Native Hawaiian/Other or Pacific Islander",0
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"INTERNATIONAL H S",227901029,"Two or More Races",-9999999
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"INTERNATIONAL H S",227901029,"White",14
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"JORDAN EL",227901178,"Black or African American",138
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"JORDAN EL",227901178,"American Indian or Alaska Native",5
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"JORDAN EL",227901178,"Asian",0
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"JORDAN EL",227901178,"Hispanic",603
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"JORDAN EL",227901178,"Native Hawaiian/Other or Pacific Islander",0
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"JORDAN EL",227901178,"Two or More Races",-9999999
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"JORDAN EL",227901178,"White",13
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"JOSLIN EL",227901120,"Black or African American",8
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"JOSLIN EL",227901120,"American Indian or Alaska Native",-9999999
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"JOSLIN EL",227901120,"Asian",7
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"JOSLIN EL",227901120,"Hispanic",204
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"JOSLIN EL",227901120,"Native Hawaiian/Other or Pacific Islander",0
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"JOSLIN EL",227901120,"Two or More Races",11
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"JOSLIN EL",227901120,"White",58
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"KEALING M S",227901044,"Black or African American",151
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"KEALING M S",227901044,"American Indian or Alaska Native",-9999999
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"KEALING M S",227901044,"Asian",126
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"KEALING M S",227901044,"Hispanic",337
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"KEALING M S",227901044,"Native Hawaiian/Other or Pacific Islander",0
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"KEALING M S",227901044,"Two or More Races",59
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"KEALING M S",227901044,"White",512
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"KIKER EL",227901180,"Black or African American",9
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"KIKER EL",227901180,"American Indian or Alaska Native",-9999999
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"KIKER EL",227901180,"Asian",116
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"KIKER EL",227901180,"Hispanic",177
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"KIKER EL",227901180,"Native Hawaiian/Other or Pacific Islander",0
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"KIKER EL",227901180,"Two or More Races",39
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"KIKER EL",227901180,"White",679
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"KOCUREK EL",227901172,"Black or African American",43
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"KOCUREK EL",227901172,"American Indian or Alaska Native",0
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"KOCUREK EL",227901172,"Asian",10
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"KOCUREK EL",227901172,"Hispanic",345
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"KOCUREK EL",227901172,"Native Hawaiian/Other or Pacific Islander",-9999999
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"KOCUREK EL",227901172,"Two or More Races",20
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"KOCUREK EL",227901172,"White",120
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LAMAR M S",227901045,"Black or African American",68
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LAMAR M S",227901045,"American Indian or Alaska Native",-9999999
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LAMAR M S",227901045,"Asian",12
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LAMAR M S",227901045,"Hispanic",333
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LAMAR M S",227901045,"Native Hawaiian/Other or Pacific Islander",-9999999
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LAMAR M S",227901045,"Two or More Races",26
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LAMAR M S",227901045,"White",453
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LANGFORD EL",227901168,"Black or African American",31
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LANGFORD EL",227901168,"American Indian or Alaska Native",-9999999
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LANGFORD EL",227901168,"Asian",-9999999
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LANGFORD EL",227901168,"Hispanic",681
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LANGFORD EL",227901168,"Native Hawaiian/Other or Pacific Islander",0
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LANGFORD EL",227901168,"Two or More Races",8
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LANGFORD EL",227901168,"White",18
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LANIER H S",227901004,"Black or African American",142
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LANIER H S",227901004,"American Indian or Alaska Native",11
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LANIER H S",227901004,"Asian",40
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LANIER H S",227901004,"Hispanic",1355
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LANIER H S",227901004,"Native Hawaiian/Other or Pacific Islander",-9999999
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LANIER H S",227901004,"Two or More Races",14
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LANIER H S",227901004,"White",56
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LASA H S",227901018,"Black or African American",16
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LASA H S",227901018,"American Indian or Alaska Native",-9999999
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LASA H S",227901018,"Asian",174
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LASA H S",227901018,"Hispanic",214
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LASA H S",227901018,"Native Hawaiian/Other or Pacific Islander",-9999999
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LASA H S",227901018,"Two or More Races",38
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LASA H S",227901018,"White",556
