PEIMS DATA FOR SCHOOL YEAR 2013-2014
STUDENT COUNTS LESS THAN 5 BUT NOT 0 AND RELATED INFORMATION ARE MASKED WITH "-9999999" IN COMPLIANCE WITH FERPA.
"Year","Region","County Name","District Name","District Number","Campus Name","Campus Number","Ethnicity Name","Enrollment by Ethnicity"
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LANGFORD EL",227901168,"Hispanic",709
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LANGFORD EL",227901168,"Native Hawaiian/Other or Pacific Islander",-9999999
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LANGFORD EL",227901168,"Two or More Races",9
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LANGFORD EL",227901168,"White",25
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LANIER H S",227901004,"Black or African American",138
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LANIER H S",227901004,"American Indian or Alaska Native",15
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LANIER H S",227901004,"Asian",51
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LANIER H S",227901004,"Hispanic",1273
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LANIER H S",227901004,"Native Hawaiian/Other or Pacific Islander",0
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LANIER H S",227901004,"Two or More Races",16
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LANIER H S",227901004,"White",61
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LASA H S",227901018,"Black or African American",20
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LASA H S",227901018,"American Indian or Alaska Native",-9999999
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LASA H S",227901018,"Asian",160
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LASA H S",227901018,"Hispanic",220
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LASA H S",227901018,"Native Hawaiian/Other or Pacific Islander",-9999999
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LASA H S",227901018,"Two or More Races",39
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LASA H S",227901018,"White",531
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LBJ HIGH SCHOOL",227901014,"Black or African American",311
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LBJ HIGH SCHOOL",227901014,"American Indian or Alaska Native",0
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LBJ HIGH SCHOOL",227901014,"Asian",-9999999
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LBJ HIGH SCHOOL",227901014,"Hispanic",495
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LBJ HIGH SCHOOL",227901014,"Native Hawaiian/Other or Pacific Islander",0
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LBJ HIGH SCHOOL",227901014,"Two or More Races",11
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LBJ HIGH SCHOOL",227901014,"White",18
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LEADERSHIP ACADEMY",227901035,"Black or African American",8
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LEADERSHIP ACADEMY",227901035,"American Indian or Alaska Native",0
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LEADERSHIP ACADEMY",227901035,"Asian",-9999999
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LEADERSHIP ACADEMY",227901035,"Hispanic",37
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LEADERSHIP ACADEMY",227901035,"Native Hawaiian/Other or Pacific Islander",0
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LEADERSHIP ACADEMY",227901035,"Two or More Races",0
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LEADERSHIP ACADEMY",227901035,"White",-9999999
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LEE EL",227901121,"Black or African American",17
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LEE EL",227901121,"American Indian or Alaska Native",0
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LEE EL",227901121,"Asian",5
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LEE EL",227901121,"Hispanic",98
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LEE EL",227901121,"Native Hawaiian/Other or Pacific Islander",-9999999
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LEE EL",227901121,"Two or More Races",15
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LEE EL",227901121,"White",236
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LINDER EL",227901160,"Black or African American",28
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LINDER EL",227901160,"American Indian or Alaska Native",0
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LINDER EL",227901160,"Asian",23
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LINDER EL",227901160,"Hispanic",423
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LINDER EL",227901160,"Native Hawaiian/Other or Pacific Islander",0
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LINDER EL",227901160,"Two or More Races",-9999999
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LINDER EL",227901160,"White",16
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MAPLEWOOD EL",227901122,"Black or African American",77
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MAPLEWOOD EL",227901122,"American Indian or Alaska Native",-9999999
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MAPLEWOOD EL",227901122,"Asian",11
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MAPLEWOOD EL",227901122,"Hispanic",164
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MAPLEWOOD EL",227901122,"Native Hawaiian/Other or Pacific Islander",0
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MAPLEWOOD EL",227901122,"Two or More Races",33
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MAPLEWOOD EL",227901122,"White",163
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MARTIN M S",227901051,"Black or African American",70
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MARTIN M S",227901051,"American Indian or Alaska Native",0
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MARTIN M S",227901051,"Asian",-9999999
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MARTIN M S",227901051,"Hispanic",509
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MARTIN M S",227901051,"Native Hawaiian/Other or Pacific Islander",0
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MARTIN M S",227901051,"Two or More Races",-9999999
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MARTIN M S",227901051,"White",12
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MATHEWS EL",227901123,"Black or African American",29
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MATHEWS EL",227901123,"American Indian or Alaska Native",-9999999
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MATHEWS EL",227901123,"Asian",35
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MATHEWS EL",227901123,"Hispanic",130
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MATHEWS EL",227901123,"Native Hawaiian/Other or Pacific Islander",-9999999
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MATHEWS EL",227901123,"Two or More Races",29
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MATHEWS EL",227901123,"White",174
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MCBEE EL",227901165,"Black or African American",47
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MCBEE EL",227901165,"American Indian or Alaska Native",-9999999
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MCBEE EL",227901165,"Asian",5
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MCBEE EL",227901165,"Hispanic",491
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MCBEE EL",227901165,"Native Hawaiian/Other or Pacific Islander",0
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MCBEE EL",227901165,"Two or More Races",8
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MCBEE EL",227901165,"White",14
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MCCALLUM H S",227901005,"Black or African American",235
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MCCALLUM H S",227901005,"American Indian or Alaska Native",6
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MCCALLUM H S",227901005,"Asian",45
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MCCALLUM H S",227901005,"Hispanic",562
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MCCALLUM H S",227901005,"Native Hawaiian/Other or Pacific Islander",-9999999
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MCCALLUM H S",227901005,"Two or More Races",64
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MCCALLUM H S",227901005,"White",699
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MENCHACA EL",227901147,"Black or African American",22
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MENCHACA EL",227901147,"American Indian or Alaska Native",0
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MENCHACA EL",227901147,"Asian",35
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MENCHACA EL",227901147,"Hispanic",408
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MENCHACA EL",227901147,"Native Hawaiian/Other or Pacific Islander",-9999999
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MENCHACA EL",227901147,"Two or More Races",29
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MENCHACA EL",227901147,"White",232
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MENDEZ M S",227901058,"Black or African American",50
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MENDEZ M S",227901058,"American Indian or Alaska Native",0
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MENDEZ M S",227901058,"Asian",-9999999
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MENDEZ M S",227901058,"Hispanic",820
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MENDEZ M S",227901058,"Native Hawaiian/Other or Pacific Islander",0
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MENDEZ M S",227901058,"Two or More Races",7
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MENDEZ M S",227901058,"White",21
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"METZ EL",227901124,"Black or African American",20
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"METZ EL",227901124,"American Indian or Alaska Native",-9999999
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"METZ EL",227901124,"Asian",5
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"METZ EL",227901124,"Hispanic",379
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"METZ EL",227901124,"Native Hawaiian/Other or Pacific Islander",0
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"METZ EL",227901124,"Two or More Races",-9999999
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"METZ EL",227901124,"White",9
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MILLS EL",227901181,"Black or African American",15
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MILLS EL",227901181,"American Indian or Alaska Native",-9999999
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MILLS EL",227901181,"Asian",91
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MILLS EL",227901181,"Hispanic",207
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MILLS EL",227901181,"Native Hawaiian/Other or Pacific Islander",0
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MILLS EL",227901181,"Two or More Races",53
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MILLS EL",227901181,"White",463
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MURCHISON M S",227901052,"Black or African American",72
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MURCHISON M S",227901052,"American Indian or Alaska Native",-9999999
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MURCHISON M S",227901052,"Asian",139
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MURCHISON M S",227901052,"Hispanic",436
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MURCHISON M S",227901052,"Native Hawaiian/Other or Pacific Islander",-9999999
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MURCHISON M S",227901052,"Two or More Races",53
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MURCHISON M S",227901052,"White",709
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"NORMAN EL",227901150,"Black or African American",116
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"NORMAN EL",227901150,"American Indian or Alaska Native",-9999999
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"NORMAN EL",227901150,"Asian",-9999999
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"NORMAN EL",227901150,"Hispanic",148
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"NORMAN EL",227901150,"Native Hawaiian/Other or Pacific Islander",0
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"NORMAN EL",227901150,"Two or More Races",-9999999
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"NORMAN EL",227901150,"White",10
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"NOT APPLICABLE",227901000,"Black or African American",-9999999
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"NOT APPLICABLE",227901000,"American Indian or Alaska Native",0
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"NOT APPLICABLE",227901000,"Asian",0
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"NOT APPLICABLE",227901000,"Hispanic",18
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"NOT APPLICABLE",227901000,"Native Hawaiian/Other or Pacific Islander",0
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"NOT APPLICABLE",227901000,"Two or More Races",0
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"NOT APPLICABLE",227901000,"White",0
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"O HENRY M S",227901047,"Black or African American",56
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"O HENRY M S",227901047,"American Indian or Alaska Native",-9999999
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"O HENRY M S",227901047,"Asian",7
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"O HENRY M S",227901047,"Hispanic",399
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"O HENRY M S",227901047,"Native Hawaiian/Other or Pacific Islander",0
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"O HENRY M S",227901047,"Two or More Races",28
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"O HENRY M S",227901047,"White",492
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"OAK HILL EL",227901148,"Black or African American",6
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"OAK HILL EL",227901148,"American Indian or Alaska Native",-9999999
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"OAK HILL EL",227901148,"Asian",52
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"OAK HILL EL",227901148,"Hispanic",327
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"OAK HILL EL",227901148,"Native Hawaiian/Other or Pacific Islander",0
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"OAK HILL EL",227901148,"Two or More Races",35
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"OAK HILL EL",227901148,"White",354
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"OAK SPRINGS EL",227901125,"Black or African American",94
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"OAK SPRINGS EL",227901125,"American Indian or Alaska Native",0
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"OAK SPRINGS EL",227901125,"Asian",-9999999
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"OAK SPRINGS EL",227901125,"Hispanic",189
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"OAK SPRINGS EL",227901125,"Native Hawaiian/Other or Pacific Islander",0
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"OAK SPRINGS EL",227901125,"Two or More Races",5
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"OAK SPRINGS EL",227901125,"White",5
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ODOM EL",227901156,"Black or African American",25
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ODOM EL",227901156,"American Indian or Alaska Native",-9999999
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ODOM EL",227901156,"Asian",-9999999
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ODOM EL",227901156,"Hispanic",467
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ODOM EL",227901156,"Native Hawaiian/Other or Pacific Islander",0
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ODOM EL",227901156,"Two or More Races",-9999999
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ODOM EL",227901156,"White",44
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ORTEGA EL",227901126,"Black or African American",32
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ORTEGA EL",227901126,"American Indian or Alaska Native",0
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ORTEGA EL",227901126,"Asian",-9999999
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ORTEGA EL",227901126,"Hispanic",305
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ORTEGA EL",227901126,"Native Hawaiian/Other or Pacific Islander",0
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ORTEGA EL",227901126,"Two or More Races",-9999999
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ORTEGA EL",227901126,"White",6
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"OVERTON EL",227901189,"Black or African American",183
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"OVERTON EL",227901189,"American Indian or Alaska Native",0
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"OVERTON EL",227901189,"Asian",-9999999
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"OVERTON EL",227901189,"Hispanic",492
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"OVERTON EL",227901189,"Native Hawaiian/Other or Pacific Islander",0
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"OVERTON EL",227901189,"Two or More Races",10
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"OVERTON EL",227901189,"White",6
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PALM EL",227901171,"Black or African American",38
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PALM EL",227901171,"American Indian or Alaska Native",0
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PALM EL",227901171,"Asian",-9999999
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PALM EL",227901171,"Hispanic",469
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PALM EL",227901171,"Native Hawaiian/Other or Pacific Islander",-9999999
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PALM EL",227901171,"Two or More Races",-9999999
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PALM EL",227901171,"White",17
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PAREDES M S",227901061,"Black or African American",90
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PAREDES M S",227901061,"American Indian or Alaska Native",-9999999
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PAREDES M S",227901061,"Asian",28
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PAREDES M S",227901061,"Hispanic",835
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PAREDES M S",227901061,"Native Hawaiian/Other or Pacific Islander",-9999999
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PAREDES M S",227901061,"Two or More Races",23
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PAREDES M S",227901061,"White",114
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PATTON EL",227901143,"Black or African American",43
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PATTON EL",227901143,"American Indian or Alaska Native",-9999999
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PATTON EL",227901143,"Asian",114
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PATTON EL",227901143,"Hispanic",240
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PATTON EL",227901143,"Native Hawaiian/Other or Pacific Islander",0
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PATTON EL",227901143,"Two or More Races",46
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PATTON EL",227901143,"White",520
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PEARCE M S",227901048,"Black or African American",136
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PEARCE M S",227901048,"American Indian or Alaska Native",0
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PEARCE M S",227901048,"Asian",17
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PEARCE M S",227901048,"Hispanic",292
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PEARCE M S",227901048,"Native Hawaiian/Other or Pacific Islander",0
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PEARCE M S",227901048,"Two or More Races",6
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PEARCE M S",227901048,"White",14
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PEASE EL",227901128,"Black or African American",44
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PEASE EL",227901128,"American Indian or Alaska Native",0
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PEASE EL",227901128,"Asian",-9999999
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PEASE EL",227901128,"Hispanic",94
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PEASE EL",227901128,"Native Hawaiian/Other or Pacific Islander",-9999999
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PEASE EL",227901128,"Two or More Races",14
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PEASE EL",227901128,"White",107
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PECAN SPRINGS EL",227901129,"Black or African American",161
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PECAN SPRINGS EL",227901129,"American Indian or Alaska Native",-9999999
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PECAN SPRINGS EL",227901129,"Asian",0
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PECAN SPRINGS EL",227901129,"Hispanic",303
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PECAN SPRINGS EL",227901129,"Native Hawaiian/Other or Pacific Islander",0
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PECAN SPRINGS EL",227901129,"Two or More Races",10
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PECAN SPRINGS EL",227901129,"White",9
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PEREZ EL",227901190,"Black or African American",42
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PEREZ EL",227901190,"American Indian or Alaska Native",0
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PEREZ EL",227901190,"Asian",-9999999
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PEREZ EL",227901190,"Hispanic",791
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PEREZ EL",227901190,"Native Hawaiian/Other or Pacific Islander",0
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PEREZ EL",227901190,"Two or More Races",-9999999
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PEREZ EL",227901190,"White",33
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PHOENIX ACADEMY",227901032,"Black or African American",0
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PHOENIX ACADEMY",227901032,"American Indian or Alaska Native",0
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PHOENIX ACADEMY",227901032,"Asian",0
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PHOENIX ACADEMY",227901032,"Hispanic",10
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PHOENIX ACADEMY",227901032,"Native Hawaiian/Other or Pacific Islander",0
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PHOENIX ACADEMY",227901032,"Two or More Races",0
"2013-2014",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PHOENIX ACADEMY",227901032,"White",13
