,year,district,campus,total_enroll,total_disadvtg,total_title1,total_atrisk,school_type,title1_rate,name_x,lat_x,lon_x,type_x,name_y,lat_y,lon_y,type_y
310,2016-2017,AUSTIN ISD,Sims Elementary School,232,214,232,139,Elementary,100.0,Sims Elementary School,30.27941,-97.6854,public,Sims Elementary School,30.27941,-97.6854,public
311,2016-2017,AUSTIN ISD,Travis Hts Elementary School,548,347,548,290,Elementary,100.0,,,,,,,,
312,2016-2017,AUSTIN ISD,Walnut Creek Elementary School,605,501,605,513,Elementary,100.0,Walnut Creek Elementary School,30.379194000000002,-97.68413000000001,public,Walnut Creek Elementary School,30.379194000000002,-97.68413000000001,public
313,2016-2017,AUSTIN ISD,Patton Elementary School,982,196,2,288,Elementary,0.20366598778004075,Patton Elementary School,30.2318,-97.84553000000001,public,Patton Elementary School,30.2318,-97.84553000000001,public
314,2016-2017,AUSTIN ISD,Wooten Elementary School,568,475,568,489,Elementary,100.0,Wooten Elementary School,30.352916999999998,-97.71915,public,Wooten Elementary School,30.352916999999998,-97.71915,public
315,2016-2017,AUSTIN ISD,Zavala Elementary School,357,297,357,214,Elementary,100.0,Zavala Elementary School,30.258271999999998,-97.71954000000001,public,Zavala Elementary School,30.258271999999998,-97.71954000000001,public
316,2016-2017,AUSTIN ISD,Zilker Elementary School,562,114,0,110,Elementary,0.0,Zilker Elementary School,30.252544,-97.77457,public,Zilker Elementary School,30.252544,-97.77457,public
317,2016-2017,AUSTIN ISD,Menchaca Elementary School,740,290,740,340,Elementary,100.0,,,,,,,,
318,2016-2017,AUSTIN ISD,Oak Hill Elementary School,832,298,832,402,Elementary,100.0,Oak Hill Elementary School,30.237990999999997,-97.858765,public,Oak Hill Elementary School,30.237990999999997,-97.858765,public
319,2016-2017,AUSTIN ISD,Barrington Elementary School,542,420,542,446,Elementary,100.0,Barrington Elementary School,30.360529,-97.69606999999999,public,Barrington Elementary School,30.360529,-97.69606999999999,public
320,2016-2017,AUSTIN ISD,Norman Elementary School,263,244,263,169,Elementary,100.0,Norman Elementary School,30.278323999999998,-97.67397,public,Norman Elementary School,30.278323999999998,-97.67397,public
321,2016-2017,AUSTIN ISD,Pillow Elementary School,509,365,509,329,Elementary,100.0,Pillow Elementary School,30.369263,-97.73339,public,Pillow Elementary School,30.369263,-97.73339,public
322,2016-2017,AUSTIN ISD,Wooldridge Elementary School,612,568,612,508,Elementary,100.0,Wooldridge Elementary School,30.364952000000002,-97.70985,public,Wooldridge Elementary School,30.364952000000002,-97.70985,public
323,2016-2017,AUSTIN ISD,Doss Elementary School,882,128,2,204,Elementary,0.2267573696145125,Doss Elementary School,30.356087,-97.76281,public,Doss Elementary School,30.356087,-97.76281,public
324,2016-2017,AUSTIN ISD,Hill Elementary School,939,71,5,183,Elementary,0.5324813631522897,Hill Elementary School,30.376625,-97.74854,public,Hill Elementary School,30.376625,-97.74854,public
325,2016-2017,AUSTIN ISD,Odom Elementary School,509,437,509,343,Elementary,100.0,Odom Elementary School,30.20562,-97.78878,public,Odom Elementary School,30.20562,-97.78878,public
326,2016-2017,AUSTIN ISD,Winn Elementary School,241,205,241,199,Elementary,100.0,Winn Elementary School,30.314882,-97.66498,public,Winn Elementary School,30.314882,-97.66498,public
327,2016-2017,AUSTIN ISD,Sunset Valley Elementary School,533,269,533,309,Elementary,100.0,,,,,,,,
328,2016-2017,AUSTIN ISD,Graham Elementary School,686,575,686,523,Elementary,100.0,Graham Elementary School,30.372359999999997,-97.66886,public,Graham Elementary School,30.372359999999997,-97.66886,public
329,2016-2017,AUSTIN ISD,Linder Elementary School,320,296,320,245,Elementary,100.0,Linder Elementary School,30.224209000000002,-97.73794000000001,public,Linder Elementary School,30.224209000000002,-97.73794000000001,public
330,2016-2017,AUSTIN ISD,Cook Elementary School,521,492,521,446,Elementary,100.0,Cook Elementary School,30.378002000000002,-97.70482,public,Cook Elementary School,30.378002000000002,-97.70482,public
331,2016-2017,AUSTIN ISD,Houston Elementary School,680,565,680,532,Elementary,100.0,Houston Elementary School,30.196468,-97.75506999999999,public,Houston Elementary School,30.196468,-97.75506999999999,public
332,2016-2017,AUSTIN ISD,Hart Elementary School,700,672,700,631,Elementary,100.0,Hart Elementary School,30.342451,-97.68871,public,Hart Elementary School,30.342451,-97.68871,public
333,2016-2017,AUSTIN ISD,Pickle Elementary School,638,577,638,570,Elementary,100.0,Pickle Elementary School,30.333408000000002,-97.693825,public,Pickle Elementary School,30.333408000000002,-97.693825,public
334,2016-2017,AUSTIN ISD,Mcbee Elementary School,450,424,450,397,Elementary,100.0,Mcbee Elementary School,30.38325,-97.69106,public,Mcbee Elementary School,30.38325,-97.69106,public
335,2016-2017,AUSTIN ISD,Williams Elementary School,458,355,458,255,Elementary,100.0,Williams Elementary School,30.180972999999998,-97.79151,public,Williams Elementary School,30.180972999999998,-97.79151,public
336,2016-2017,AUSTIN ISD,Langford Elementary School,619,581,619,520,Elementary,100.0,Langford Elementary School,30.182083000000002,-97.76337,public,Langford Elementary School,30.182083000000002,-97.76337,public
337,2016-2017,AUSTIN ISD,Boone Elementary School,568,225,568,186,Elementary,100.0,Boone Elementary School,30.203723999999998,-97.840225,public,Boone Elementary School,30.203723999999998,-97.840225,public
338,2016-2017,AUSTIN ISD,Palm Elementary School,470,378,470,306,Elementary,100.0,Palm Elementary School,30.164824,-97.743675,public,Palm Elementary School,30.164824,-97.743675,public
339,2016-2017,AUSTIN ISD,Kocurek Elementary School,539,334,539,244,Elementary,100.0,Kocurek Elementary School,30.177746000000003,-97.83525,public,Kocurek Elementary School,30.177746000000003,-97.83525,public
340,2016-2017,AUSTIN ISD,Casey Elementary School,633,377,633,275,Elementary,100.0,Casey Elementary School,30.177266999999997,-97.81461,public,Casey Elementary School,30.177266999999997,-97.81461,public
341,2016-2017,AUSTIN ISD,Rodriguez Elementary School,591,563,591,446,Elementary,100.0,Rodriguez Elementary School,30.200659,-97.74725,public,Rodriguez Elementary School,30.200659,-97.74725,public
342,2016-2017,AUSTIN ISD,Widen Elementary School,558,479,558,418,Elementary,100.0,Widen Elementary School,30.188713,-97.74008,public,Widen Elementary School,30.188713,-97.74008,public
343,2016-2017,AUSTIN ISD,Galindo Elementary School,590,500,590,436,Elementary,100.0,Galindo Elementary School,30.229516999999998,-97.7719,public,Galindo Elementary School,30.229516999999998,-97.7719,public
344,2016-2017,AUSTIN ISD,Uphaus Early Childhood Center,299,249,299,207,Elementary,100.0,,,,,,,,
345,2016-2017,AUSTIN ISD,Jordan Elementary School,712,626,712,577,Elementary,100.0,Jordan Elementary School,30.301088,-97.646774,public,Jordan Elementary School,30.301088,-97.646774,public
346,2016-2017,AUSTIN ISD,Davis Elementary School,815,172,2,303,Elementary,0.24539877300613494,Davis Elementary School,30.418246999999997,-97.74218,public,Davis Elementary School,30.418246999999997,-97.74218,public
347,2016-2017,AUSTIN ISD,Kiker Elementary School,1049,28,0,192,Elementary,0.0,Kiker Elementary School,30.191557,-97.88125600000001,public,Kiker Elementary School,30.191557,-97.88125600000001,public
348,2016-2017,AUSTIN ISD,Mills Elementary School,843,61,0,158,Elementary,0.0,Mills Elementary School,30.210917,-97.8782,public,Mills Elementary School,30.210917,-97.8782,public
349,2016-2017,AUSTIN ISD,Baranoff Elementary School,1020,118,2,222,Elementary,0.19607843137254904,Baranoff Elementary School,30.153902000000002,-97.852165,public,Baranoff Elementary School,30.153902000000002,-97.852165,public
350,2016-2017,AUSTIN ISD,Cowan Elementary School,839,246,268,246,Elementary,31.942789034564964,Cowan Elementary School,30.188688,-97.83348000000001,public,Cowan Elementary School,30.188688,-97.83348000000001,public
351,2016-2017,AUSTIN ISD,Clayton Elementary School,855,10,0,134,Elementary,0.0,Clayton Elementary School,30.194855,-97.906334,public,Clayton Elementary School,30.194855,-97.906334,public
352,2016-2017,AUSTIN ISD,Blazier Elementary School,813,572,813,454,Elementary,100.0,Blazier Elementary School,30.158,-97.754295,public,Blazier Elementary School,30.158,-97.754295,public
353,2016-2017,AUSTIN ISD,Guerrero Thompson,667,545,667,601,Middle,100.0,Guerrero Thompson,30.363888,-97.691666,public,Guerrero Thompson,30.363888,-97.691666,public
354,2016-2017,AUSTIN ISD,Baldwin Elementary School,794,88,0,183,Elementary,0.0,Baldwin Elementary School,30.184890000000003,-97.923454,public,Baldwin Elementary School,30.184890000000003,-97.923454,public
355,2016-2017,AUSTIN ISD,Padron Elementary School,797,647,797,701,Elementary,100.0,Padron Elementary School,30.272375,-97.756516,public,Padron Elementary School,30.272375,-97.756516,public
356,2016-2017,AUSTIN ISD,Overton Elementary School,667,566,667,543,Elementary,100.0,Overton Elementary School,30.300186,-97.6367,public,Overton Elementary School,30.300186,-97.6367,public
357,2016-2017,AUSTIN ISD,Perez Elementary School,723,590,723,506,Elementary,100.0,Perez Elementary School,30.17085,-97.75624,public,Perez Elementary School,30.17085,-97.75624,public
358,2016-2017,AUSTIN ISD,Dobie Pk Center,208,190,2,154,Other,0.9615384615384616,,,,,,,,
359,2016-2017,AUSTIN ISD,Webb Pri Center,262,252,262,237,Elementary,100.0,,,,,,,,
360,2016-2017,AUSTIN ISD,Austin Isd Child Develementary Schoolopment Cente,78,73,0,5,Elementary,0.0,,,,,,,,
361,2016-2017,AUSTIN ISD,Alternative Learning Center,107,74,2,107,High,1.8691588785046729,Alternative Learning Center,30.268434999999997,-97.71007,public,Alternative Learning Center,30.268434999999997,-97.71007,public
362,2016-2017,AUSTIN ISD,Travis County Day School,11,6,0,11,High,0.0,Travis County Day School,30.335696999999996,-97.68336,public,Travis County Day School,30.335696999999996,-97.68336,public
363,2016-2017,AUSTIN ISD,Richards Sch For Young Women Leade,785,436,8,127,High,1.0191082802547768,,,,,,,,
364,2016-2017,AUSTIN ISD,Travis County Juvenile Detention C,44,23,0,44,Other,0.0,,,,,,,,
365,2016-2017,AUSTIN ISD,Phoenix Academy,34,5,0,34,High,0.0,Phoenix Academy,30.24414,-97.75614,public,Phoenix Academy,30.24414,-97.75614,public
366,2016-2017,AUSTIN ISD,Leadership Academy,40,24,0,40,High,0.0,Leadership Academy,30.235638,-97.75366,public,Leadership Academy,30.235638,-97.75366,public
367,2016-2017,AUSTIN ISD,Travis County J J A E P,5,2,0,5,Other,0.0,,,,,,,,
368,2016-2017,AUSTIN ISD,Delementary Schooll Children'S Medical Center,2,0,0,2,Elementary,0.0,,,,,,,,
369,2016-2017,AUSTIN ISD,Austin St Hospital,23,0,0,23,High,0.0,Austin St Hospital,30.272375,-97.756516,public,Austin St Hospital,30.272375,-97.756516,public
370,2016-2017,AUSTIN ISD,Rosedale,210,77,0,122,Elementary,0.0,Rosedale,30.320051,-97.74019,public,Rosedale,30.320051,-97.74019,public
371,2016-2017,AUSTIN ISD,Austin High School,2145,598,10,831,High,0.4662004662004662,Austin High School,30.273598,-97.76814,public,Austin High School,30.273598,-97.76814,public
372,2016-2017,AUSTIN ISD,Lanier High School,1659,1391,1659,1310,High,100.0,Lanier High School,30.360209,-97.70832,public,Lanier High School,30.360209,-97.70832,public
373,2016-2017,AUSTIN ISD,Mccallum High School,1759,468,26,707,High,1.4781125639567936,Mccallum High School,30.327484000000002,-97.72887,public,Mccallum High School,30.327484000000002,-97.72887,public
374,2016-2017,AUSTIN ISD,Reagan High School,1255,1019,1255,950,High,100.0,Reagan High School,30.324188,-97.69135,public,Reagan High School,30.324188,-97.69135,public
375,2016-2017,AUSTIN ISD,Travis High School,1332,1029,1332,1017,High,100.0,Travis High School,30.233839,-97.743256,public,Travis High School,30.233839,-97.743256,public
376,2016-2017,AUSTIN ISD,Crockett High School,1515,940,31,951,High,2.046204620462046,Crockett High School,30.214724,-97.79739000000001,public,Crockett High School,30.214724,-97.79739000000001,public
377,2016-2017,AUSTIN ISD,Anderson High School,2217,501,11,714,High,0.4961659900766802,Anderson High School,30.37575,-97.75371,public,Anderson High School,30.37575,-97.75371,public
378,2016-2017,AUSTIN ISD,Bowie High School,2894,345,11,715,High,0.38009675190048375,Bowie High School,30.186369,-97.85873000000001,public,Bowie High School,30.186369,-97.85873000000001,public
379,2016-2017,AUSTIN ISD,Lbj Highigh Schoolchool,804,624,804,537,High,100.0,,,,,,,,
380,2016-2017,AUSTIN ISD,Garza Independence High School,205,69,11,171,High,5.365853658536587,Garza Independence High School,30.277237,-97.72139,public,Garza Independence High School,30.277237,-97.72139,public
381,2016-2017,AUSTIN ISD,Akins High School,2680,1673,29,1590,High,1.082089552238806,Akins High School,30.148984999999996,-97.80185999999999,public,Akins High School,30.148984999999996,-97.80185999999999,public
382,2016-2017,AUSTIN ISD,Lasa High School,1111,78,0,24,High,0.0,Lasa High School,30.313496,-97.65666999999999,public,Lasa High School,30.313496,-97.65666999999999,public
383,2016-2017,AUSTIN ISD,Eastside Memorial At The Johnston,553,471,553,451,High,100.0,,,,,,,,
384,2016-2017,AUSTIN ISD,Graduation Prep Academy Travis,157,131,17,155,Other,10.828025477707007,,,,,,,,
385,2016-2017,AUSTIN ISD,Graduation Prep Academy Lanier,122,91,7,121,Other,5.737704918032787,,,,,,,,
386,2016-2017,AUSTIN ISD,International High School,261,250,18,220,High,6.896551724137932,International High School,30.257113,-97.68205999999999,public,International High School,30.257113,-97.68205999999999,public
387,2016-2017,AUSTIN ISD,Fulmore Middle School,1024,632,1024,534,Middle,100.0,Fulmore Middle School,30.243927000000003,-97.750465,public,Fulmore Middle School,30.243927000000003,-97.750465,public
388,2016-2017,AUSTIN ISD,Kealing Middle School,1224,326,1224,257,Middle,100.0,Kealing Middle School,30.270937,-97.72178000000001,public,Kealing Middle School,30.270937,-97.72178000000001,public
389,2016-2017,AUSTIN ISD,Lamar Middle School,1015,252,9,315,Middle,0.8866995073891626,Lamar Middle School,30.337774,-97.74058000000001,public,Lamar Middle School,30.337774,-97.74058000000001,public
390,2016-2017,AUSTIN ISD,Burnet Middle School,1040,939,1040,874,Middle,100.0,Burnet Middle School,30.365074,-97.7256,public,Burnet Middle School,30.365074,-97.7256,public
391,2016-2017,AUSTIN ISD,O Henry Middle,867,230,2,291,Middle,0.2306805074971165,,,,,,,,
392,2016-2017,AUSTIN ISD,Martin Middle,432,408,432,345,Middle,100.0,,,,,,,,
393,2016-2017,AUSTIN ISD,Murchison Middle,1328,296,0,440,Middle,0.0,,,,,,,,
394,2016-2017,AUSTIN ISD,Webb Middle School,677,631,677,553,Middle,100.0,Webb Middle School,30.332413,-97.70740500000001,public,Webb Middle School,30.332413,-97.70740500000001,public
395,2016-2017,AUSTIN ISD,Bedichek Middle,883,725,883,614,Middle,100.0,,,,,,,,
396,2016-2017,AUSTIN ISD,Dobie Middle,598,540,598,503,Middle,100.0,,,,,,,,
397,2016-2017,AUSTIN ISD,Covington Middle,615,386,7,344,Middle,1.1382113821138211,,,,,,,,
398,2016-2017,AUSTIN ISD,Mendez Middle School,711,660,711,597,Middle,100.0,Mendez Middle School,30.188675,-97.74306,public,Mendez Middle School,30.188675,-97.74306,public
399,2016-2017,AUSTIN ISD,Bailey Middle School,899,272,8,302,Middle,0.8898776418242491,Bailey Middle School,30.164225,-97.87241999999999,public,Bailey Middle School,30.164225,-97.87241999999999,public
400,2016-2017,AUSTIN ISD,Small Middle School,1179,322,5,425,Middle,0.4240882103477524,Small Middle School,30.233706,-97.84200000000001,public,Small Middle School,30.233706,-97.84200000000001,public
401,2016-2017,AUSTIN ISD,Paredes Middle School,957,698,957,604,Middle,100.0,Paredes Middle School,30.165659,-97.81159,public,Paredes Middle School,30.165659,-97.81159,public
402,2016-2017,AUSTIN ISD,Gorzycki Middle,1279,58,2,186,Middle,0.1563721657544957,,,,,,,,
403,2016-2017,AUSTIN ISD,Garcia Ymla,421,396,421,344,Other,100.0,Garcia Ymla,30.311397999999997,-97.64303000000001,public,Garcia Ymla,30.311397999999997,-97.64303000000001,public
404,2016-2017,AUSTIN ISD,Sadler Means Ywla,399,361,399,312,Middle,100.0,Sadler Means Ywla,30.313578000000003,-97.68073000000001,public,Sadler Means Ywla,30.313578000000003,-97.68073000000001,public
405,2017-2018,AUSTIN ISD,Allison Elementary School,479,458,479,362,Elementary,100.0,Allison Elementary School,30.235784999999996,-97.69203,public,Allison Elementary School,30.235784999999996,-97.69203,public
406,2017-2018,AUSTIN ISD,Andrews Elementary School,504,470,504,439,Elementary,100.0,Andrews Elementary School,30.317553999999998,-97.679665,public,Andrews Elementary School,30.317553999999998,-97.679665,public
407,2017-2018,AUSTIN ISD,Barton Hills Elementary School,455,41,2,91,Elementary,0.4395604395604396,Barton Hills Elementary School,30.254395000000002,-97.78335600000001,public,Barton Hills Elementary School,30.254395000000002,-97.78335600000001,public
408,2017-2018,AUSTIN ISD,Becker Elementary School,437,139,437,169,Elementary,100.0,Becker Elementary School,30.250395,-97.75945,public,Becker Elementary School,30.250395,-97.75945,public
409,2017-2018,AUSTIN ISD,Blackshear Elementary School,378,251,378,179,Elementary,100.0,Blackshear Elementary School,30.266968,-97.72216999999999,public,Blackshear Elementary School,30.266968,-97.72216999999999,public
410,2017-2018,AUSTIN ISD,Blanton Elementary School,516,357,516,305,Elementary,100.0,Blanton Elementary School,30.306929999999998,-97.69063,public,Blanton Elementary School,30.306929999999998,-97.69063,public
411,2017-2018,AUSTIN ISD,Brentwood Elementary School,675,131,2,171,Elementary,0.2962962962962963,Brentwood Elementary School,30.339640000000003,-97.731445,public,Brentwood Elementary School,30.339640000000003,-97.731445,public
412,2017-2018,AUSTIN ISD,Brooke Elementary School,246,240,246,166,Elementary,100.0,Brooke Elementary School,30.254821999999997,-97.70851,public,Brooke Elementary School,30.254821999999997,-97.70851,public
413,2017-2018,AUSTIN ISD,Brown Elementary School,272,269,272,229,Elementary,100.0,Brown Elementary School,30.344769,-97.71034,public,Brown Elementary School,30.344769,-97.71034,public
414,2017-2018,AUSTIN ISD,Bryker Woods Elementary School,458,36,0,91,Elementary,0.0,Bryker Woods Elementary School,30.304869,-97.750626,public,Bryker Woods Elementary School,30.304869,-97.750626,public
415,2017-2018,AUSTIN ISD,Campbelementary Schooll Elementary School,187,167,187,118,Elementary,100.0,,,,,,,,
416,2017-2018,AUSTIN ISD,Casis Elementary School,765,20,2,87,Elementary,0.26143790849673204,Casis Elementary School,30.304344,-97.76505,public,Casis Elementary School,30.304344,-97.76505,public
417,2017-2018,AUSTIN ISD,Cunningham Elementary School,394,236,394,194,Elementary,100.0,Cunningham Elementary School,30.210476,-97.80581,public,Cunningham Elementary School,30.210476,-97.80581,public
418,2017-2018,AUSTIN ISD,Dawson Elementary School,352,258,352,193,Elementary,100.0,Dawson Elementary School,30.234061999999998,-97.76337,public,Dawson Elementary School,30.234061999999998,-97.76337,public
419,2017-2018,AUSTIN ISD,Daep- Elementary School,7,6,0,6,Elementary,0.0,,,,,,,,
420,2017-2018,AUSTIN ISD,Govalle Elementary School,408,388,408,314,Elementary,100.0,Govalle Elementary School,30.210511999999998,-97.65354,public,Govalle Elementary School,30.210511999999998,-97.65354,public
421,2017-2018,AUSTIN ISD,Gullett Elementary School,569,37,0,65,Elementary,0.0,Gullett Elementary School,30.343542,-97.74866999999999,public,Gullett Elementary School,30.343542,-97.74866999999999,public
422,2017-2018,AUSTIN ISD,Harris Elementary School,630,614,630,499,Elementary,100.0,Harris Elementary School,30.314829,-97.690765,public,Harris Elementary School,30.314829,-97.690765,public
423,2017-2018,AUSTIN ISD,Highland Park Elementary School,641,36,2,87,Elementary,0.31201248049922,Highland Park Elementary School,30.330692,-97.76005,public,Highland Park Elementary School,30.330692,-97.76005,public
424,2017-2018,AUSTIN ISD,Joslin Elementary School,282,193,282,154,Elementary,100.0,Joslin Elementary School,30.228037,-97.79054000000001,public,Joslin Elementary School,30.228037,-97.79054000000001,public
425,2017-2018,AUSTIN ISD,Lee Elementary School,443,65,0,108,Elementary,0.0,Lee Elementary School,30.29305,-97.72763,public,Lee Elementary School,30.29305,-97.72763,public
426,2017-2018,AUSTIN ISD,Maplewood Elementary School,485,182,17,189,Elementary,3.5051546391752577,Maplewood Elementary School,30.293337,-97.714905,public,Maplewood Elementary School,30.293337,-97.714905,public
427,2017-2018,AUSTIN ISD,Mathews Elementary School,437,135,437,148,Elementary,100.0,Mathews Elementary School,30.278215000000003,-97.760796,public,Mathews Elementary School,30.278215000000003,-97.760796,public
428,2017-2018,AUSTIN ISD,Metz Elementary School,285,253,285,203,Elementary,100.0,Metz Elementary School,30.254284000000002,-97.721725,public,Metz Elementary School,30.254284000000002,-97.721725,public
429,2017-2018,AUSTIN ISD,Oak Springs Elementary School,322,319,322,174,Elementary,100.0,Oak Springs Elementary School,30.271786,-97.70484,public,Oak Springs Elementary School,30.271786,-97.70484,public
430,2017-2018,AUSTIN ISD,Ortega Elementary School,276,244,276,169,Elementary,100.0,Ortega Elementary School,30.269996999999996,-97.68428,public,Ortega Elementary School,30.269996999999996,-97.68428,public
431,2017-2018,AUSTIN ISD,Sanchez Elementary School,258,254,258,220,Elementary,100.0,Sanchez Elementary School,30.257991999999998,-97.735054,public,Sanchez Elementary School,30.257991999999998,-97.735054,public
432,2017-2018,AUSTIN ISD,Pease Elementary School,233,36,2,48,Elementary,0.8583690987124464,Pease Elementary School,30.275290999999996,-97.74803,public,Pease Elementary School,30.275290999999996,-97.74803,public
433,2017-2018,AUSTIN ISD,Pecan Springs Elementary School,454,439,454,305,Elementary,100.0,Pecan Springs Elementary School,30.303139,-97.676315,public,Pecan Springs Elementary School,30.303139,-97.676315,public
434,2017-2018,AUSTIN ISD,Pleasant Hill Elementary School,465,420,465,297,Elementary,100.0,Pleasant Hill Elementary School,30.196213,-97.77649,public,Pleasant Hill Elementary School,30.196213,-97.77649,public
435,2017-2018,AUSTIN ISD,Read Pre-K Center,304,270,2,227,Other,0.6578947368421053,,,,,,,,
436,2017-2018,AUSTIN ISD,Reilly Elementary School,238,181,238,188,Elementary,100.0,Reilly Elementary School,30.327883,-97.71982,public,Reilly Elementary School,30.327883,-97.71982,public
437,2017-2018,AUSTIN ISD,Ridgetop Elementary School,371,116,371,148,Elementary,100.0,Ridgetop Elementary School,30.311796,-97.716255,public,Ridgetop Elementary School,30.311796,-97.716255,public
438,2017-2018,AUSTIN ISD,St Elementary Schoolmo Elementary School,297,246,297,195,Elementary,100.0,,,,,,,,
439,2017-2018,AUSTIN ISD,Summitt Elementary School,844,249,7,380,Elementary,0.8293838862559242,Summitt Elementary School,30.418608000000003,-97.71907,public,Summitt Elementary School,30.418608000000003,-97.71907,public
440,2017-2018,AUSTIN ISD,Sims Elementary School,204,197,204,122,Elementary,100.0,Sims Elementary School,30.27941,-97.6854,public,Sims Elementary School,30.27941,-97.6854,public
441,2017-2018,AUSTIN ISD,Travis Hts Elementary School,518,328,518,274,Elementary,100.0,,,,,,,,
442,2017-2018,AUSTIN ISD,Walnut Creek Elementary School,642,606,642,555,Elementary,100.0,Walnut Creek Elementary School,30.379194000000002,-97.68413000000001,public,Walnut Creek Elementary School,30.379194000000002,-97.68413000000001,public
443,2017-2018,AUSTIN ISD,Patton Elementary School,984,215,2,354,Elementary,0.2032520325203252,Patton Elementary School,30.2318,-97.84553000000001,public,Patton Elementary School,30.2318,-97.84553000000001,public
444,2017-2018,AUSTIN ISD,Wooten Elementary School,503,464,503,445,Elementary,100.0,Wooten Elementary School,30.352916999999998,-97.71915,public,Wooten Elementary School,30.352916999999998,-97.71915,public
445,2017-2018,AUSTIN ISD,Zavala Elementary School,298,286,298,177,Elementary,100.0,Zavala Elementary School,30.258271999999998,-97.71954000000001,public,Zavala Elementary School,30.258271999999998,-97.71954000000001,public
446,2017-2018,AUSTIN ISD,Zilker Elementary School,550,106,15,145,Elementary,2.727272727272727,Zilker Elementary School,30.252544,-97.77457,public,Zilker Elementary School,30.252544,-97.77457,public
447,2017-2018,AUSTIN ISD,Menchaca Elementary School,717,302,717,315,Elementary,100.0,,,,,,,,
448,2017-2018,AUSTIN ISD,Oak Hill Elementary School,868,339,868,408,Elementary,100.0,Oak Hill Elementary School,30.237990999999997,-97.858765,public,Oak Hill Elementary School,30.237990999999997,-97.858765,public
449,2017-2018,AUSTIN ISD,Barrington Elementary School,547,536,547,461,Elementary,100.0,Barrington Elementary School,30.360529,-97.69606999999999,public,Barrington Elementary School,30.360529,-97.69606999999999,public
450,2017-2018,AUSTIN ISD,Norman Elementary School,192,187,192,112,Elementary,100.0,Norman Elementary School,30.278323999999998,-97.67397,public,Norman Elementary School,30.278323999999998,-97.67397,public
451,2017-2018,AUSTIN ISD,Pillow Elementary School,519,385,519,342,Elementary,100.0,Pillow Elementary School,30.369263,-97.73339,public,Pillow Elementary School,30.369263,-97.73339,public
452,2017-2018,AUSTIN ISD,Wooldridge Elementary School,532,506,532,443,Elementary,100.0,Wooldridge Elementary School,30.364952000000002,-97.70985,public,Wooldridge Elementary School,30.364952000000002,-97.70985,public
453,2017-2018,AUSTIN ISD,Doss Elementary School,835,126,5,212,Elementary,0.5988023952095808,Doss Elementary School,30.356087,-97.76281,public,Doss Elementary School,30.356087,-97.76281,public
454,2017-2018,AUSTIN ISD,Hill Elementary School,954,66,2,209,Elementary,0.20964360587002093,Hill Elementary School,30.376625,-97.74854,public,Hill Elementary School,30.376625,-97.74854,public
455,2017-2018,AUSTIN ISD,Odom Elementary School,463,400,463,319,Elementary,100.0,Odom Elementary School,30.20562,-97.78878,public,Odom Elementary School,30.20562,-97.78878,public
456,2017-2018,AUSTIN ISD,Winn Elementary School,259,218,259,179,Elementary,100.0,Winn Elementary School,30.314882,-97.66498,public,Winn Elementary School,30.314882,-97.66498,public
457,2017-2018,AUSTIN ISD,Sunset Valley Elementary School,543,271,543,288,Elementary,100.0,,,,,,,,
458,2017-2018,AUSTIN ISD,Graham Elementary School,610,507,610,461,Elementary,100.0,Graham Elementary School,30.372359999999997,-97.66886,public,Graham Elementary School,30.372359999999997,-97.66886,public
459,2017-2018,AUSTIN ISD,Linder Elementary School,306,287,306,225,Elementary,100.0,Linder Elementary School,30.224209000000002,-97.73794000000001,public,Linder Elementary School,30.224209000000002,-97.73794000000001,public
460,2017-2018,AUSTIN ISD,Cook Elementary School,453,420,453,390,Elementary,100.0,Cook Elementary School,30.378002000000002,-97.70482,public,Cook Elementary School,30.378002000000002,-97.70482,public
461,2017-2018,AUSTIN ISD,Houston Elementary School,642,600,642,496,Elementary,100.0,Houston Elementary School,30.196468,-97.75506999999999,public,Houston Elementary School,30.196468,-97.75506999999999,public
462,2017-2018,AUSTIN ISD,Hart Elementary School,682,640,682,620,Elementary,100.0,Hart Elementary School,30.342451,-97.68871,public,Hart Elementary School,30.342451,-97.68871,public
463,2017-2018,AUSTIN ISD,Pickle Elementary School,544,529,544,495,Elementary,100.0,Pickle Elementary School,30.333408000000002,-97.693825,public,Pickle Elementary School,30.333408000000002,-97.693825,public
464,2017-2018,AUSTIN ISD,Mcbee Elementary School,395,373,395,344,Elementary,100.0,Mcbee Elementary School,30.38325,-97.69106,public,Mcbee Elementary School,30.38325,-97.69106,public
465,2017-2018,AUSTIN ISD,Williams Elementary School,466,362,466,257,Elementary,100.0,Williams Elementary School,30.180972999999998,-97.79151,public,Williams Elementary School,30.180972999999998,-97.79151,public
466,2017-2018,AUSTIN ISD,Langford Elementary School,540,505,540,436,Elementary,100.0,Langford Elementary School,30.182083000000002,-97.76337,public,Langford Elementary School,30.182083000000002,-97.76337,public
467,2017-2018,AUSTIN ISD,Boone Elementary School,535,225,535,194,Elementary,100.0,Boone Elementary School,30.203723999999998,-97.840225,public,Boone Elementary School,30.203723999999998,-97.840225,public
468,2017-2018,AUSTIN ISD,Palm Elementary School,449,386,449,292,Elementary,100.0,Palm Elementary School,30.164824,-97.743675,public,Palm Elementary School,30.164824,-97.743675,public
