PEIMS DATA FOR SCHOOL YEAR 2015-2016
STUDENT COUNTS LESS THAN 5 BUT NOT 0 AND RELATED INFORMATION ARE MASKED WITH "-9999999" IN COMPLIANCE WITH FERPA.
"Year","Region","County Name","District Name","District Number","Campus Name","Campus Number","Ethnicity Name","Enrollment by Ethnicity"
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"KEALING M S",227901044,"Hispanic",341
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"KEALING M S",227901044,"Native Hawaiian/Other or Pacific Islander",-9999999
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"KEALING M S",227901044,"Two or More Races",54
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"KEALING M S",227901044,"White",506
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"KIKER EL",227901180,"Black or African American",10
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"KIKER EL",227901180,"American Indian or Alaska Native",-9999999
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"KIKER EL",227901180,"Asian",111
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"KIKER EL",227901180,"Hispanic",166
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"KIKER EL",227901180,"Native Hawaiian/Other or Pacific Islander",0
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"KIKER EL",227901180,"Two or More Races",35
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"KIKER EL",227901180,"White",674
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"KOCUREK EL",227901172,"Black or African American",35
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"KOCUREK EL",227901172,"American Indian or Alaska Native",0
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"KOCUREK EL",227901172,"Asian",9
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"KOCUREK EL",227901172,"Hispanic",300
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"KOCUREK EL",227901172,"Native Hawaiian/Other or Pacific Islander",-9999999
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"KOCUREK EL",227901172,"Two or More Races",24
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"KOCUREK EL",227901172,"White",122
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LAMAR M S",227901045,"Black or African American",61
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LAMAR M S",227901045,"American Indian or Alaska Native",-9999999
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LAMAR M S",227901045,"Asian",10
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LAMAR M S",227901045,"Hispanic",362
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LAMAR M S",227901045,"Native Hawaiian/Other or Pacific Islander",-9999999
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LAMAR M S",227901045,"Two or More Races",22
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LAMAR M S",227901045,"White",515
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LANGFORD EL",227901168,"Black or African American",26
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LANGFORD EL",227901168,"American Indian or Alaska Native",-9999999
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LANGFORD EL",227901168,"Asian",0
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LANGFORD EL",227901168,"Hispanic",639
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LANGFORD EL",227901168,"Native Hawaiian/Other or Pacific Islander",0
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LANGFORD EL",227901168,"Two or More Races",7
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LANGFORD EL",227901168,"White",13
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LANIER H S",227901004,"Black or African American",141
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LANIER H S",227901004,"American Indian or Alaska Native",-9999999
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LANIER H S",227901004,"Asian",35
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LANIER H S",227901004,"Hispanic",1368
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LANIER H S",227901004,"Native Hawaiian/Other or Pacific Islander",0
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LANIER H S",227901004,"Two or More Races",13
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LANIER H S",227901004,"White",54
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LASA H S",227901018,"Black or African American",17
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LASA H S",227901018,"American Indian or Alaska Native",-9999999
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LASA H S",227901018,"Asian",183
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LASA H S",227901018,"Hispanic",189
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LASA H S",227901018,"Native Hawaiian/Other or Pacific Islander",-9999999
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LASA H S",227901018,"Two or More Races",50
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LASA H S",227901018,"White",572
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LBJ HIGH SCHOOL",227901014,"Black or African American",352
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LBJ HIGH SCHOOL",227901014,"American Indian or Alaska Native",-9999999
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LBJ HIGH SCHOOL",227901014,"Asian",-9999999
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LBJ HIGH SCHOOL",227901014,"Hispanic",492
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LBJ HIGH SCHOOL",227901014,"Native Hawaiian/Other or Pacific Islander",0
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LBJ HIGH SCHOOL",227901014,"Two or More Races",12
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LBJ HIGH SCHOOL",227901014,"White",14
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LEADERSHIP ACADEMY",227901035,"Black or African American",11
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LEADERSHIP ACADEMY",227901035,"American Indian or Alaska Native",0
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LEADERSHIP ACADEMY",227901035,"Asian",0
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LEADERSHIP ACADEMY",227901035,"Hispanic",15
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LEADERSHIP ACADEMY",227901035,"Native Hawaiian/Other or Pacific Islander",0
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LEADERSHIP ACADEMY",227901035,"Two or More Races",0
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LEADERSHIP ACADEMY",227901035,"White",-9999999
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LEE EL",227901121,"Black or African American",18
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LEE EL",227901121,"American Indian or Alaska Native",0
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LEE EL",227901121,"Asian",8
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LEE EL",227901121,"Hispanic",77
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LEE EL",227901121,"Native Hawaiian/Other or Pacific Islander",0
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LEE EL",227901121,"Two or More Races",22
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LEE EL",227901121,"White",250
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LINDER EL",227901160,"Black or African American",19
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LINDER EL",227901160,"American Indian or Alaska Native",0
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LINDER EL",227901160,"Asian",13
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LINDER EL",227901160,"Hispanic",313
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LINDER EL",227901160,"Native Hawaiian/Other or Pacific Islander",0
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LINDER EL",227901160,"Two or More Races",6
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LINDER EL",227901160,"White",13
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MAPLEWOOD EL",227901122,"Black or African American",83
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MAPLEWOOD EL",227901122,"American Indian or Alaska Native",0
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MAPLEWOOD EL",227901122,"Asian",10
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MAPLEWOOD EL",227901122,"Hispanic",155
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MAPLEWOOD EL",227901122,"Native Hawaiian/Other or Pacific Islander",0
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MAPLEWOOD EL",227901122,"Two or More Races",38
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MAPLEWOOD EL",227901122,"White",176
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MARTIN M S",227901051,"Black or African American",74
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MARTIN M S",227901051,"American Indian or Alaska Native",0
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MARTIN M S",227901051,"Asian",-9999999
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MARTIN M S",227901051,"Hispanic",369
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MARTIN M S",227901051,"Native Hawaiian/Other or Pacific Islander",0
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MARTIN M S",227901051,"Two or More Races",-9999999
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MARTIN M S",227901051,"White",8
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MATHEWS EL",227901123,"Black or African American",22
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MATHEWS EL",227901123,"American Indian or Alaska Native",-9999999
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MATHEWS EL",227901123,"Asian",38
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MATHEWS EL",227901123,"Hispanic",152
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MATHEWS EL",227901123,"Native Hawaiian/Other or Pacific Islander",-9999999
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MATHEWS EL",227901123,"Two or More Races",24
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MATHEWS EL",227901123,"White",187
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MCBEE EL",227901165,"Black or African American",22
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MCBEE EL",227901165,"American Indian or Alaska Native",0
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MCBEE EL",227901165,"Asian",5
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MCBEE EL",227901165,"Hispanic",449
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MCBEE EL",227901165,"Native Hawaiian/Other or Pacific Islander",0
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MCBEE EL",227901165,"Two or More Races",5
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MCBEE EL",227901165,"White",9
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MCCALLUM H S",227901005,"Black or African American",194
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MCCALLUM H S",227901005,"American Indian or Alaska Native",9
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MCCALLUM H S",227901005,"Asian",41
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MCCALLUM H S",227901005,"Hispanic",609
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MCCALLUM H S",227901005,"Native Hawaiian/Other or Pacific Islander",-9999999
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MCCALLUM H S",227901005,"Two or More Races",70
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MCCALLUM H S",227901005,"White",812
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MENCHACA EL",227901147,"Black or African American",25
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MENCHACA EL",227901147,"American Indian or Alaska Native",-9999999
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MENCHACA EL",227901147,"Asian",25
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MENCHACA EL",227901147,"Hispanic",424
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MENCHACA EL",227901147,"Native Hawaiian/Other or Pacific Islander",-9999999
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MENCHACA EL",227901147,"Two or More Races",26
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MENCHACA EL",227901147,"White",216
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MENDEZ M S",227901058,"Black or African American",59
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MENDEZ M S",227901058,"American Indian or Alaska Native",-9999999
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MENDEZ M S",227901058,"Asian",0
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MENDEZ M S",227901058,"Hispanic",712
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MENDEZ M S",227901058,"Native Hawaiian/Other or Pacific Islander",0
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MENDEZ M S",227901058,"Two or More Races",5
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MENDEZ M S",227901058,"White",13
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"METZ EL",227901124,"Black or African American",22
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"METZ EL",227901124,"American Indian or Alaska Native",0
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"METZ EL",227901124,"Asian",14
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"METZ EL",227901124,"Hispanic",262
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"METZ EL",227901124,"Native Hawaiian/Other or Pacific Islander",0
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"METZ EL",227901124,"Two or More Races",-9999999
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"METZ EL",227901124,"White",-9999999
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MILLS EL",227901181,"Black or African American",12
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MILLS EL",227901181,"American Indian or Alaska Native",-9999999
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MILLS EL",227901181,"Asian",85
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MILLS EL",227901181,"Hispanic",207
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MILLS EL",227901181,"Native Hawaiian/Other or Pacific Islander",0
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MILLS EL",227901181,"Two or More Races",44
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MILLS EL",227901181,"White",462
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MURCHISON MIDDLE",227901052,"Black or African American",82
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MURCHISON MIDDLE",227901052,"American Indian or Alaska Native",-9999999
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MURCHISON MIDDLE",227901052,"Asian",137
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MURCHISON MIDDLE",227901052,"Hispanic",414
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MURCHISON MIDDLE",227901052,"Native Hawaiian/Other or Pacific Islander",0
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MURCHISON MIDDLE",227901052,"Two or More Races",73
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MURCHISON MIDDLE",227901052,"White",656
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"NORMAN EL",227901150,"Black or African American",165
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"NORMAN EL",227901150,"American Indian or Alaska Native",-9999999
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"NORMAN EL",227901150,"Asian",0
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"NORMAN EL",227901150,"Hispanic",142
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"NORMAN EL",227901150,"Native Hawaiian/Other or Pacific Islander",-9999999
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"NORMAN EL",227901150,"Two or More Races",-9999999
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"NORMAN EL",227901150,"White",7
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"NOT APPLICABLE",227901000,"Black or African American",5
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"NOT APPLICABLE",227901000,"American Indian or Alaska Native",0
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"NOT APPLICABLE",227901000,"Asian",0
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"NOT APPLICABLE",227901000,"Hispanic",21
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"NOT APPLICABLE",227901000,"Native Hawaiian/Other or Pacific Islander",0
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"NOT APPLICABLE",227901000,"Two or More Races",0
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"NOT APPLICABLE",227901000,"White",0
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"O HENRY M S",227901047,"Black or African American",36
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"O HENRY M S",227901047,"American Indian or Alaska Native",-9999999
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"O HENRY M S",227901047,"Asian",11
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"O HENRY M S",227901047,"Hispanic",354
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"O HENRY M S",227901047,"Native Hawaiian/Other or Pacific Islander",0
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"O HENRY M S",227901047,"Two or More Races",33
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"O HENRY M S",227901047,"White",496
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"OAK HILL EL",227901148,"Black or African American",15
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"OAK HILL EL",227901148,"American Indian or Alaska Native",-9999999
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"OAK HILL EL",227901148,"Asian",44
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"OAK HILL EL",227901148,"Hispanic",388
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"OAK HILL EL",227901148,"Native Hawaiian/Other or Pacific Islander",-9999999
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"OAK HILL EL",227901148,"Two or More Races",39
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"OAK HILL EL",227901148,"White",351
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"OAK SPRINGS EL",227901125,"Black or African American",101
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"OAK SPRINGS EL",227901125,"American Indian or Alaska Native",0
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"OAK SPRINGS EL",227901125,"Asian",5
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"OAK SPRINGS EL",227901125,"Hispanic",212
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"OAK SPRINGS EL",227901125,"Native Hawaiian/Other or Pacific Islander",0
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"OAK SPRINGS EL",227901125,"Two or More Races",-9999999
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"OAK SPRINGS EL",227901125,"White",12
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ODOM EL",227901156,"Black or African American",27
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ODOM EL",227901156,"American Indian or Alaska Native",0
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ODOM EL",227901156,"Asian",-9999999
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ODOM EL",227901156,"Hispanic",479
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ODOM EL",227901156,"Native Hawaiian/Other or Pacific Islander",0
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ODOM EL",227901156,"Two or More Races",6
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ODOM EL",227901156,"White",29
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ORTEGA EL",227901126,"Black or African American",33
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ORTEGA EL",227901126,"American Indian or Alaska Native",0
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ORTEGA EL",227901126,"Asian",0
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ORTEGA EL",227901126,"Hispanic",264
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ORTEGA EL",227901126,"Native Hawaiian/Other or Pacific Islander",0
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ORTEGA EL",227901126,"Two or More Races",7
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ORTEGA EL",227901126,"White",12
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"OVERTON EL",227901189,"Black or African American",164
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"OVERTON EL",227901189,"American Indian or Alaska Native",0
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"OVERTON EL",227901189,"Asian",-9999999
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"OVERTON EL",227901189,"Hispanic",542
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"OVERTON EL",227901189,"Native Hawaiian/Other or Pacific Islander",0
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"OVERTON EL",227901189,"Two or More Races",7
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"OVERTON EL",227901189,"White",-9999999
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PADRON EL",227901188,"Black or African American",46
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PADRON EL",227901188,"American Indian or Alaska Native",0
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PADRON EL",227901188,"Asian",-9999999
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PADRON EL",227901188,"Hispanic",706
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PADRON EL",227901188,"Native Hawaiian/Other or Pacific Islander",0
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PADRON EL",227901188,"Two or More Races",6
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PADRON EL",227901188,"White",11
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PALM EL",227901171,"Black or African American",28
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PALM EL",227901171,"American Indian or Alaska Native",0
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PALM EL",227901171,"Asian",7
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PALM EL",227901171,"Hispanic",421
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PALM EL",227901171,"Native Hawaiian/Other or Pacific Islander",-9999999
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PALM EL",227901171,"Two or More Races",5
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PALM EL",227901171,"White",18
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PAREDES M S",227901061,"Black or African American",74
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PAREDES M S",227901061,"American Indian or Alaska Native",-9999999
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PAREDES M S",227901061,"Asian",20
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PAREDES M S",227901061,"Hispanic",779
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PAREDES M S",227901061,"Native Hawaiian/Other or Pacific Islander",-9999999
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PAREDES M S",227901061,"Two or More Races",19
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PAREDES M S",227901061,"White",99
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PATTON EL",227901143,"Black or African American",40
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PATTON EL",227901143,"American Indian or Alaska Native",-9999999
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PATTON EL",227901143,"Asian",141
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PATTON EL",227901143,"Hispanic",248
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PATTON EL",227901143,"Native Hawaiian/Other or Pacific Islander",0
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PATTON EL",227901143,"Two or More Races",41
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PATTON EL",227901143,"White",499
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PEASE EL",227901128,"Black or African American",32
