PEIMS DATA FOR SCHOOL YEAR 2014-2015
STUDENT COUNTS LESS THAN 5 BUT NOT 0 AND RELATED INFORMATION ARE MASKED WITH "-9999999" IN COMPLIANCE WITH FERPA.
"Year","Region","County Name","District Name","District Number","Campus Name","Campus Number","Grade Level Name","Enrollment by Grade Level"
"2014-2015",13,"TRAVIS COUNTY","EANES ISD",227909,"EANES EL",227909101,"Grade  4",117
"2014-2015",13,"TRAVIS COUNTY","EANES ISD",227909,"EANES EL",227909101,"Grade  5",125
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"EASTSIDE MEMORIAL AT THE JOHNSTON",227901019,"Grade  9",231
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"EASTSIDE MEMORIAL AT THE JOHNSTON",227901019,"Grade 10",154
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"EASTSIDE MEMORIAL AT THE JOHNSTON",227901019,"Grade 11",130
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"EASTSIDE MEMORIAL AT THE JOHNSTON",227901019,"Grade 12",110
"2014-2015",13,"TRAVIS COUNTY","WAYSIDE SCHOOLS",227803,"EDEN PARK ACADEMY",227803101,"Pre-kindergarten",40
"2014-2015",13,"TRAVIS COUNTY","WAYSIDE SCHOOLS",227803,"EDEN PARK ACADEMY",227803101,"Kindergarten",58
"2014-2015",13,"TRAVIS COUNTY","WAYSIDE SCHOOLS",227803,"EDEN PARK ACADEMY",227803101,"Grade  1",59
"2014-2015",13,"TRAVIS COUNTY","WAYSIDE SCHOOLS",227803,"EDEN PARK ACADEMY",227803101,"Grade  2",59
"2014-2015",13,"TRAVIS COUNTY","WAYSIDE SCHOOLS",227803,"EDEN PARK ACADEMY",227803101,"Grade  3",56
"2014-2015",13,"TRAVIS COUNTY","WAYSIDE SCHOOLS",227803,"EDEN PARK ACADEMY",227803101,"Grade  4",58
"2014-2015",13,"TRAVIS COUNTY","WAYSIDE SCHOOLS",227803,"EDEN PARK ACADEMY",227803101,"Grade  5",52
"2014-2015",13,"TRAVIS COUNTY","WAYSIDE SCHOOLS",227803,"EDEN PARK ACADEMY",227803101,"Grade  6",57
"2014-2015",13,"TRAVIS COUNTY","EANES ISD",227909,"FOREST TRAIL EL",227909104,"Kindergarten",78
"2014-2015",13,"TRAVIS COUNTY","EANES ISD",227909,"FOREST TRAIL EL",227909104,"Grade  1",105
"2014-2015",13,"TRAVIS COUNTY","EANES ISD",227909,"FOREST TRAIL EL",227909104,"Grade  2",109
"2014-2015",13,"TRAVIS COUNTY","EANES ISD",227909,"FOREST TRAIL EL",227909104,"Grade  3",86
"2014-2015",13,"TRAVIS COUNTY","EANES ISD",227909,"FOREST TRAIL EL",227909104,"Grade  4",102
"2014-2015",13,"TRAVIS COUNTY","EANES ISD",227909,"FOREST TRAIL EL",227909104,"Grade  5",111
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"FULMORE M S",227901043,"Grade  6",337
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"FULMORE M S",227901043,"Grade  7",331
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"FULMORE M S",227901043,"Grade  8",284
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GALINDO EL",227901176,"Early Education",-9999999
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GALINDO EL",227901176,"Pre-kindergarten",65
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GALINDO EL",227901176,"Kindergarten",89
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GALINDO EL",227901176,"Grade  1",116
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GALINDO EL",227901176,"Grade  2",74
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GALINDO EL",227901176,"Grade  3",80
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GALINDO EL",227901176,"Grade  4",80
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GALINDO EL",227901176,"Grade  5",85
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GARZA INDEPENDENCE H S",227901015,"Grade 10",-9999999
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GARZA INDEPENDENCE H S",227901015,"Grade 11",76
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GARZA INDEPENDENCE H S",227901015,"Grade 12",112
"2014-2015",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"GEORGE M KOZMETSKY SCHOOL",227806015,"Kindergarten",-9999999
"2014-2015",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"GEORGE M KOZMETSKY SCHOOL",227806015,"Grade  1",-9999999
"2014-2015",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"GEORGE M KOZMETSKY SCHOOL",227806015,"Grade  2",-9999999
"2014-2015",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"GEORGE M KOZMETSKY SCHOOL",227806015,"Grade  3",6
"2014-2015",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"GEORGE M KOZMETSKY SCHOOL",227806015,"Grade  4",6
"2014-2015",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"GEORGE M KOZMETSKY SCHOOL",227806015,"Grade  5",-9999999
"2014-2015",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"GEORGE M KOZMETSKY SCHOOL",227806015,"Grade  6",-9999999
"2014-2015",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"GEORGE M KOZMETSKY SCHOOL",227806015,"Grade  7",5
"2014-2015",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"GEORGE M KOZMETSKY SCHOOL",227806015,"Grade  8",-9999999
"2014-2015",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"GEORGE M KOZMETSKY SCHOOL",227806015,"Grade  9",9
"2014-2015",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"GEORGE M KOZMETSKY SCHOOL",227806015,"Grade 10",-9999999
"2014-2015",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"GEORGE M KOZMETSKY SCHOOL",227806015,"Grade 11",5
"2014-2015",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"GEORGE M KOZMETSKY SCHOOL",227806015,"Grade 12",-9999999
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GORZYCKI MIDDLE",227901062,"Grade  6",467
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GORZYCKI MIDDLE",227901062,"Grade  7",445
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GORZYCKI MIDDLE",227901062,"Grade  8",418
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GOVALLE EL",227901116,"Early Education",-9999999
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GOVALLE EL",227901116,"Pre-kindergarten",79
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GOVALLE EL",227901116,"Kindergarten",77
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GOVALLE EL",227901116,"Grade  1",85
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GOVALLE EL",227901116,"Grade  2",94
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GOVALLE EL",227901116,"Grade  3",71
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GOVALLE EL",227901116,"Grade  4",68
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GOVALLE EL",227901116,"Grade  5",69
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GRAHAM EL",227901159,"Early Education",-9999999
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GRAHAM EL",227901159,"Kindergarten",141
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GRAHAM EL",227901159,"Grade  1",152
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GRAHAM EL",227901159,"Grade  2",132
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GRAHAM EL",227901159,"Grade  3",121
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GRAHAM EL",227901159,"Grade  4",109
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GRAHAM EL",227901159,"Grade  5",112
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GUERRERO THOMPSON",227901186,"Early Education",5
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GUERRERO THOMPSON",227901186,"Pre-kindergarten",106
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GUERRERO THOMPSON",227901186,"Kindergarten",119
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GUERRERO THOMPSON",227901186,"Grade  1",101
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GUERRERO THOMPSON",227901186,"Grade  2",112
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GUERRERO THOMPSON",227901186,"Grade  3",99
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GUERRERO THOMPSON",227901186,"Grade  4",84
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GUERRERO THOMPSON",227901186,"Grade  5",64
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GULLETT EL",227901117,"Early Education",-9999999
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GULLETT EL",227901117,"Pre-kindergarten",34
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GULLETT EL",227901117,"Kindergarten",104
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GULLETT EL",227901117,"Grade  1",68
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GULLETT EL",227901117,"Grade  2",82
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GULLETT EL",227901117,"Grade  3",88
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GULLETT EL",227901117,"Grade  4",94
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"GULLETT EL",227901117,"Grade  5",83
"2014-2015",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCHOOL OF EXCELLENCE",227816101,"Grade  5",100
"2014-2015",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCHOOL OF EXCELLENCE",227816101,"Grade  6",113
"2014-2015",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCHOOL OF EXCELLENCE",227816101,"Grade  7",106
"2014-2015",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCHOOL OF EXCELLENCE",227816101,"Grade  8",86
"2014-2015",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCHOOL OF EXCELLENCE",227816101,"Grade  9",94
"2014-2015",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCHOOL OF EXCELLENCE",227816101,"Grade 10",54
"2014-2015",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCHOOL OF EXCELLENCE",227816101,"Grade 11",38
"2014-2015",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCHOOL OF EXCELLENCE",227816101,"Grade 12",19
"2014-2015",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCHOOL OF INNOVATION - AUS",227816005,"Kindergarten",72
"2014-2015",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCHOOL OF INNOVATION - AUS",227816005,"Grade  1",79
"2014-2015",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCHOOL OF INNOVATION - AUS",227816005,"Grade  2",79
"2014-2015",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCHOOL OF INNOVATION - AUS",227816005,"Grade  3",82
"2014-2015",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCHOOL OF INNOVATION - AUS",227816005,"Grade  4",82
"2014-2015",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCHOOL OF POLITICAL SCIENC",227816004,"Kindergarten",72
"2014-2015",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCHOOL OF POLITICAL SCIENC",227816004,"Grade  1",94
"2014-2015",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCHOOL OF POLITICAL SCIENC",227816004,"Grade  2",75
"2014-2015",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCHOOL OF POLITICAL SCIENC",227816004,"Grade  3",87
"2014-2015",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCHOOL OF POLITICAL SCIENC",227816004,"Grade  4",85
"2014-2015",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCHOOL OF POLITICAL SCIENC",227816004,"Grade  5",96
"2014-2015",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCHOOL OF POLITICAL SCIENC",227816004,"Grade  6",95
"2014-2015",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCHOOL OF POLITICAL SCIENC",227816004,"Grade  7",70
"2014-2015",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCHOOL OF POLITICAL SCIENC",227816004,"Grade  8",61
"2014-2015",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCHOOL OF POLITICAL SCIENC",227816004,"Grade  9",31
"2014-2015",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCHOOL OF POLITICAL SCIENC",227816004,"Grade 10",29
"2014-2015",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCHOOL OF POLITICAL SCIENC",227816004,"Grade 11",21
"2014-2015",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCHOOL OF SCIENCE - AUSTIN",227816003,"Kindergarten",50
"2014-2015",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCHOOL OF SCIENCE - AUSTIN",227816003,"Grade  1",58
"2014-2015",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCHOOL OF SCIENCE - AUSTIN",227816003,"Grade  2",58
"2014-2015",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCHOOL OF SCIENCE - AUSTIN",227816003,"Grade  3",79
"2014-2015",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCHOOL OF SCIENCE - AUSTIN",227816003,"Grade  4",83
"2014-2015",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCHOOL OF SCIENCE - AUSTIN",227816003,"Grade  5",80
"2014-2015",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCHOOL OF SCIENCE - AUSTIN",227816003,"Grade  6",78
"2014-2015",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCHOOL OF SCIENCE - AUSTIN",227816003,"Grade  7",78
"2014-2015",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCIENCE ACADEMY - AUSTIN",227816001,"Kindergarten",44
"2014-2015",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCIENCE ACADEMY - AUSTIN",227816001,"Grade  1",44
"2014-2015",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCIENCE ACADEMY - AUSTIN",227816001,"Grade  2",43
"2014-2015",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCIENCE ACADEMY - AUSTIN",227816001,"Grade  3",48
"2014-2015",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCIENCE ACADEMY - AUSTIN",227816001,"Grade  4",56
"2014-2015",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCIENCE ACADEMY - AUSTIN",227816001,"Grade  5",56
"2014-2015",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCIENCE ACADEMY - AUSTIN",227816001,"Grade  6",56
"2014-2015",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCIENCE ACADEMY - AUSTIN",227816001,"Grade  7",56
"2014-2015",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCIENCE ACADEMY NORTH AUST",227816002,"Grade  8",132
"2014-2015",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCIENCE ACADEMY NORTH AUST",227816002,"Grade  9",179
"2014-2015",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCIENCE ACADEMY NORTH AUST",227816002,"Grade 10",136
"2014-2015",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCIENCE ACADEMY NORTH AUST",227816002,"Grade 11",110
"2014-2015",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCIENCE ACADEMY NORTH AUST",227816002,"Grade 12",100
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HARRIS EL",227901118,"Early Education",6
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HARRIS EL",227901118,"Pre-kindergarten",100
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HARRIS EL",227901118,"Kindergarten",109
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HARRIS EL",227901118,"Grade  1",108
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HARRIS EL",227901118,"Grade  2",94
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HARRIS EL",227901118,"Grade  3",96
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HARRIS EL",227901118,"Grade  4",79
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HARRIS EL",227901118,"Grade  5",75
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HART EL",227901163,"Early Education",-9999999
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HART EL",227901163,"Kindergarten",141
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HART EL",227901163,"Grade  1",144
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HART EL",227901163,"Grade  2",126
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HART EL",227901163,"Grade  3",114
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HART EL",227901163,"Grade  4",90
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HART EL",227901163,"Grade  5",100
"2014-2015",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"HELPING HAND",227806032,"Kindergarten",-9999999
"2014-2015",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"HELPING HAND",227806032,"Grade  1",-9999999
"2014-2015",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"HELPING HAND",227806032,"Grade  2",-9999999
"2014-2015",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"HELPING HAND",227806032,"Grade  3",-9999999
"2014-2015",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"HELPING HAND",227806032,"Grade  4",-9999999
"2014-2015",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"HELPING HAND",227806032,"Grade  5",-9999999
"2014-2015",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"HELPING HAND",227806032,"Grade  6",-9999999
"2014-2015",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"HELPING HAND",227806032,"Grade  7",-9999999
"2014-2015",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"HENDRICKSON H S",227904004,"Grade  9",725
"2014-2015",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"HENDRICKSON H S",227904004,"Grade 10",743
"2014-2015",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"HENDRICKSON H S",227904004,"Grade 11",685
"2014-2015",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"HENDRICKSON H S",227904004,"Grade 12",618
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HIGHLAND PARK EL",227901119,"Early Education",-9999999
"2014-2015",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"HIGHLAND PARK EL",227904116,"Early Education",-9999999
"2014-2015",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"HIGHLAND PARK EL",227904116,"Pre-kindergarten",68
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HIGHLAND PARK EL",227901119,"Kindergarten",101
"2014-2015",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"HIGHLAND PARK EL",227904116,"Kindergarten",147
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HIGHLAND PARK EL",227901119,"Grade  1",110
"2014-2015",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"HIGHLAND PARK EL",227904116,"Grade  1",114
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HIGHLAND PARK EL",227901119,"Grade  2",114
"2014-2015",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"HIGHLAND PARK EL",227904116,"Grade  2",104
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HIGHLAND PARK EL",227901119,"Grade  3",107
"2014-2015",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"HIGHLAND PARK EL",227904116,"Grade  3",102
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HIGHLAND PARK EL",227901119,"Grade  4",92
"2014-2015",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"HIGHLAND PARK EL",227904116,"Grade  4",95
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HIGHLAND PARK EL",227901119,"Grade  5",114
"2014-2015",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"HIGHLAND PARK EL",227904116,"Grade  5",103
"2014-2015",13,"TRAVIS COUNTY","EANES ISD",227909,"HILL COUNTRY MIDDLE",227909041,"Grade  6",336
"2014-2015",13,"TRAVIS COUNTY","EANES ISD",227909,"HILL COUNTRY MIDDLE",227909041,"Grade  7",345
"2014-2015",13,"TRAVIS COUNTY","EANES ISD",227909,"HILL COUNTRY MIDDLE",227909041,"Grade  8",320
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HILL EL",227901155,"Early Education",12
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HILL EL",227901155,"Pre-kindergarten",31
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HILL EL",227901155,"Kindergarten",148
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HILL EL",227901155,"Grade  1",145
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HILL EL",227901155,"Grade  2",131
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HILL EL",227901155,"Grade  3",144
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HILL EL",227901155,"Grade  4",154
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HILL EL",227901155,"Grade  5",125
"2014-2015",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"HILLCREST EL",227910107,"Pre-kindergarten",74
"2014-2015",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"HILLCREST EL",227910107,"Kindergarten",102
"2014-2015",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"HILLCREST EL",227910107,"Grade  1",121
"2014-2015",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"HILLCREST EL",227910107,"Grade  2",101
"2014-2015",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"HILLCREST EL",227910107,"Grade  3",90
"2014-2015",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"HILLCREST EL",227910107,"Grade  4",97
"2014-2015",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"HILLCREST EL",227910107,"Grade  5",79
"2014-2015",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"HORNSBY-DUNLAP EL",227910109,"Pre-kindergarten",63
"2014-2015",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"HORNSBY-DUNLAP EL",227910109,"Kindergarten",78
"2014-2015",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"HORNSBY-DUNLAP EL",227910109,"Grade  1",90
"2014-2015",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"HORNSBY-DUNLAP EL",227910109,"Grade  2",100
"2014-2015",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"HORNSBY-DUNLAP EL",227910109,"Grade  3",96
"2014-2015",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"HORNSBY-DUNLAP EL",227910109,"Grade  4",111
"2014-2015",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"HORNSBY-DUNLAP EL",227910109,"Grade  5",108
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HOUSTON EL",227901162,"Early Education",5
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HOUSTON EL",227901162,"Pre-kindergarten",92
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HOUSTON EL",227901162,"Kindergarten",106
