PEIMS DATA FOR SCHOOL YEAR 2015-2016
STUDENT COUNTS LESS THAN 5 BUT NOT 0 AND RELATED INFORMATION ARE MASKED WITH "-9999999" IN COMPLIANCE WITH FERPA.
"Year","Region","County Name","District Name","District Number","Campus Name","Campus Number","Grade Level Name","Enrollment by Grade Level"
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BRYKER WOODS EL",227901110,"Kindergarten",81
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BRYKER WOODS EL",227901110,"Grade  1",70
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BRYKER WOODS EL",227901110,"Grade  2",57
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BRYKER WOODS EL",227901110,"Grade  3",69
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BRYKER WOODS EL",227901110,"Grade  4",56
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BRYKER WOODS EL",227901110,"Grade  5",57
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BRYKER WOODS EL",227901110,"Grade  6",10
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BURNET M S",227901046,"Grade  6",332
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BURNET M S",227901046,"Grade  7",335
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BURNET M S",227901046,"Grade  8",353
"2015-2016",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"CALDWELL EL",227904114,"Early Education",12
"2015-2016",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"CALDWELL EL",227904114,"Pre-kindergarten",34
"2015-2016",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"CALDWELL EL",227904114,"Kindergarten",109
"2015-2016",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"CALDWELL EL",227904114,"Grade  1",112
"2015-2016",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"CALDWELL EL",227904114,"Grade  2",99
"2015-2016",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"CALDWELL EL",227904114,"Grade  3",115
"2015-2016",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"CALDWELL EL",227904114,"Grade  4",122
"2015-2016",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"CALDWELL EL",227904114,"Grade  5",103
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CAMPBELL EL",227901111,"Early Education",8
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CAMPBELL EL",227901111,"Pre-kindergarten",25
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CAMPBELL EL",227901111,"Kindergarten",38
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CAMPBELL EL",227901111,"Grade  1",32
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CAMPBELL EL",227901111,"Grade  2",41
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CAMPBELL EL",227901111,"Grade  3",28
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CAMPBELL EL",227901111,"Grade  4",23
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CAMPBELL EL",227901111,"Grade  5",25
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CASEY EL",227901173,"Early Education",-9999999
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CASEY EL",227901173,"Pre-kindergarten",61
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CASEY EL",227901173,"Kindergarten",84
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CASEY EL",227901173,"Grade  1",90
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CASEY EL",227901173,"Grade  2",93
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CASEY EL",227901173,"Grade  3",94
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CASEY EL",227901173,"Grade  4",85
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CASEY EL",227901173,"Grade  5",95
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CASIS EL",227901112,"Early Education",6
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CASIS EL",227901112,"Pre-kindergarten",33
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CASIS EL",227901112,"Kindergarten",124
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CASIS EL",227901112,"Grade  1",133
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CASIS EL",227901112,"Grade  2",130
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CASIS EL",227901112,"Grade  3",129
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CASIS EL",227901112,"Grade  4",133
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CASIS EL",227901112,"Grade  5",105
"2015-2016",13,"TRAVIS COUNTY","EANES ISD",227909,"CEDAR CREEK EL",227909102,"Kindergarten",76
"2015-2016",13,"TRAVIS COUNTY","EANES ISD",227909,"CEDAR CREEK EL",227909102,"Grade  1",82
"2015-2016",13,"TRAVIS COUNTY","EANES ISD",227909,"CEDAR CREEK EL",227909102,"Grade  2",71
"2015-2016",13,"TRAVIS COUNTY","EANES ISD",227909,"CEDAR CREEK EL",227909102,"Grade  3",89
"2015-2016",13,"TRAVIS COUNTY","EANES ISD",227909,"CEDAR CREEK EL",227909102,"Grade  4",87
"2015-2016",13,"TRAVIS COUNTY","EANES ISD",227909,"CEDAR CREEK EL",227909102,"Grade  5",68
"2015-2016",13,"TRAVIS COUNTY","CEDARS INTERNATIONAL ACADEMY",227817,"CEDARS INTERNATIONAL ACADEMY",227817101,"Pre-kindergarten",42
"2015-2016",13,"TRAVIS COUNTY","CEDARS INTERNATIONAL ACADEMY",227817,"CEDARS INTERNATIONAL ACADEMY",227817101,"Kindergarten",48
"2015-2016",13,"TRAVIS COUNTY","CEDARS INTERNATIONAL ACADEMY",227817,"CEDARS INTERNATIONAL ACADEMY",227817101,"Grade  1",47
"2015-2016",13,"TRAVIS COUNTY","CEDARS INTERNATIONAL ACADEMY",227817,"CEDARS INTERNATIONAL ACADEMY",227817101,"Grade  2",41
"2015-2016",13,"TRAVIS COUNTY","CEDARS INTERNATIONAL ACADEMY",227817,"CEDARS INTERNATIONAL ACADEMY",227817101,"Grade  3",38
"2015-2016",13,"TRAVIS COUNTY","CEDARS INTERNATIONAL ACADEMY",227817,"CEDARS INTERNATIONAL ACADEMY",227817101,"Grade  4",42
"2015-2016",13,"TRAVIS COUNTY","CEDARS INTERNATIONAL ACADEMY",227817,"CEDARS INTERNATIONAL ACADEMY",227817101,"Grade  5",42
"2015-2016",13,"TRAVIS COUNTY","CEDARS INTERNATIONAL ACADEMY",227817,"CEDARS INTERNATIONAL ACADEMY",227817101,"Grade  6",28
"2015-2016",13,"TRAVIS COUNTY","CEDARS INTERNATIONAL ACADEMY",227817,"CEDARS INTERNATIONAL ACADEMY",227817101,"Grade  7",37
"2015-2016",13,"TRAVIS COUNTY","CEDARS INTERNATIONAL ACADEMY",227817,"CEDARS INTERNATIONAL ACADEMY",227817101,"Grade  8",25
"2015-2016",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"CELE MIDDLE",227904048,"Grade  6",274
"2015-2016",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"CELE MIDDLE",227904048,"Grade  7",266
"2015-2016",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"CELE MIDDLE",227904048,"Grade  8",276
"2015-2016",13,"TRAVIS COUNTY","CHAPARRAL STAR ACADEMY",227814,"CHAPARRAL STAR ACADEMY",227814001,"Kindergarten",26
"2015-2016",13,"TRAVIS COUNTY","CHAPARRAL STAR ACADEMY",227814,"CHAPARRAL STAR ACADEMY",227814001,"Grade  1",30
"2015-2016",13,"TRAVIS COUNTY","CHAPARRAL STAR ACADEMY",227814,"CHAPARRAL STAR ACADEMY",227814001,"Grade  2",30
"2015-2016",13,"TRAVIS COUNTY","CHAPARRAL STAR ACADEMY",227814,"CHAPARRAL STAR ACADEMY",227814001,"Grade  3",30
"2015-2016",13,"TRAVIS COUNTY","CHAPARRAL STAR ACADEMY",227814,"CHAPARRAL STAR ACADEMY",227814001,"Grade  4",28
"2015-2016",13,"TRAVIS COUNTY","CHAPARRAL STAR ACADEMY",227814,"CHAPARRAL STAR ACADEMY",227814001,"Grade  5",27
"2015-2016",13,"TRAVIS COUNTY","CHAPARRAL STAR ACADEMY",227814,"CHAPARRAL STAR ACADEMY",227814001,"Grade  6",30
"2015-2016",13,"TRAVIS COUNTY","CHAPARRAL STAR ACADEMY",227814,"CHAPARRAL STAR ACADEMY",227814001,"Grade  7",30
"2015-2016",13,"TRAVIS COUNTY","CHAPARRAL STAR ACADEMY",227814,"CHAPARRAL STAR ACADEMY",227814001,"Grade  8",30
"2015-2016",13,"TRAVIS COUNTY","CHAPARRAL STAR ACADEMY",227814,"CHAPARRAL STAR ACADEMY",227814001,"Grade  9",26
"2015-2016",13,"TRAVIS COUNTY","CHAPARRAL STAR ACADEMY",227814,"CHAPARRAL STAR ACADEMY",227814001,"Grade 10",35
"2015-2016",13,"TRAVIS COUNTY","CHAPARRAL STAR ACADEMY",227814,"CHAPARRAL STAR ACADEMY",227814001,"Grade 11",20
"2015-2016",13,"TRAVIS COUNTY","CHAPARRAL STAR ACADEMY",227814,"CHAPARRAL STAR ACADEMY",227814001,"Grade 12",15
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CLAYTON EL",227901184,"Early Education",9
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CLAYTON EL",227901184,"Kindergarten",133
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CLAYTON EL",227901184,"Grade  1",129
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CLAYTON EL",227901184,"Grade  2",140
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CLAYTON EL",227901184,"Grade  3",155
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CLAYTON EL",227901184,"Grade  4",142
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CLAYTON EL",227901184,"Grade  5",168
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"COOK EL",227901161,"Kindergarten",98
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"COOK EL",227901161,"Grade  1",94
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"COOK EL",227901161,"Grade  2",99
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"COOK EL",227901161,"Grade  3",98
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"COOK EL",227901161,"Grade  4",89
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"COOK EL",227901161,"Grade  5",75
"2015-2016",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"COPPERFIELD EL",227904111,"Early Education",6
"2015-2016",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"COPPERFIELD EL",227904111,"Pre-kindergarten",48
"2015-2016",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"COPPERFIELD EL",227904111,"Kindergarten",63
"2015-2016",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"COPPERFIELD EL",227904111,"Grade  1",62
"2015-2016",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"COPPERFIELD EL",227904111,"Grade  2",71
"2015-2016",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"COPPERFIELD EL",227904111,"Grade  3",68
"2015-2016",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"COPPERFIELD EL",227904111,"Grade  4",85
"2015-2016",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"COPPERFIELD EL",227904111,"Grade  5",65
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"COVINGTON M S",227901057,"Grade  6",207
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"COVINGTON M S",227901057,"Grade  7",221
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"COVINGTON M S",227901057,"Grade  8",213
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"COWAN EL",227901183,"Early Education",8
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"COWAN EL",227901183,"Pre-kindergarten",49
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"COWAN EL",227901183,"Kindergarten",125
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"COWAN EL",227901183,"Grade  1",138
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"COWAN EL",227901183,"Grade  2",114
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"COWAN EL",227901183,"Grade  3",118
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"COWAN EL",227901183,"Grade  4",124
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"COWAN EL",227901183,"Grade  5",114
"2015-2016",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"CREEDMOOR EL",227910111,"Early Education",-9999999
"2015-2016",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"CREEDMOOR EL",227910111,"Pre-kindergarten",70
"2015-2016",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"CREEDMOOR EL",227910111,"Kindergarten",72
"2015-2016",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"CREEDMOOR EL",227910111,"Grade  1",107
"2015-2016",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"CREEDMOOR EL",227910111,"Grade  2",129
"2015-2016",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"CREEDMOOR EL",227910111,"Grade  3",113
"2015-2016",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"CREEDMOOR EL",227910111,"Grade  4",125
"2015-2016",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"CREEDMOOR EL",227910111,"Grade  5",103
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CROCKETT H S",227901008,"Grade  9",377
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CROCKETT H S",227901008,"Grade 10",369
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CROCKETT H S",227901008,"Grade 11",351
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CROCKETT H S",227901008,"Grade 12",365
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CUNNINGHAM EL",227901113,"Early Education",-9999999
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CUNNINGHAM EL",227901113,"Pre-kindergarten",59
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CUNNINGHAM EL",227901113,"Kindergarten",56
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CUNNINGHAM EL",227901113,"Grade  1",58
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CUNNINGHAM EL",227901113,"Grade  2",66
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CUNNINGHAM EL",227901113,"Grade  3",65
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CUNNINGHAM EL",227901113,"Grade  4",54
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CUNNINGHAM EL",227901113,"Grade  5",54
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"DAEP- EL",227901115,"Grade  1",-9999999
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"DAEP- EL",227901115,"Grade  2",5
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"DAEP- EL",227901115,"Grade  3",-9999999
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"DAEP- EL",227901115,"Grade  4",-9999999
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"DAEP- EL",227901115,"Grade  5",-9999999
"2015-2016",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"DAILEY MIDDLE",227910043,"Grade  6",235
"2015-2016",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"DAILEY MIDDLE",227910043,"Grade  7",234
"2015-2016",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"DAILEY MIDDLE",227910043,"Grade  8",241
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"DAVIS EL",227901179,"Early Education",14
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"DAVIS EL",227901179,"Pre-kindergarten",63
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"DAVIS EL",227901179,"Kindergarten",130
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"DAVIS EL",227901179,"Grade  1",141
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"DAVIS EL",227901179,"Grade  2",92
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"DAVIS EL",227901179,"Grade  3",123
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"DAVIS EL",227901179,"Grade  4",128
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"DAVIS EL",227901179,"Grade  5",107
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"DAWSON EL",227901114,"Early Education",-9999999
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"DAWSON EL",227901114,"Pre-kindergarten",76
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"DAWSON EL",227901114,"Kindergarten",42
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"DAWSON EL",227901114,"Grade  1",57
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"DAWSON EL",227901114,"Grade  2",59
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"DAWSON EL",227901114,"Grade  3",54
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"DAWSON EL",227901114,"Grade  4",42
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"DAWSON EL",227901114,"Grade  5",48
"2015-2016",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"DEARING EL",227904120,"Early Education",5
"2015-2016",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"DEARING EL",227904120,"Pre-kindergarten",29
"2015-2016",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"DEARING EL",227904120,"Kindergarten",90
"2015-2016",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"DEARING EL",227904120,"Grade  1",90
"2015-2016",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"DEARING EL",227904120,"Grade  2",101
"2015-2016",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"DEARING EL",227904120,"Grade  3",93
"2015-2016",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"DEARING EL",227904120,"Grade  4",93
"2015-2016",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"DEARING EL",227904120,"Grade  5",91
"2015-2016",13,"TRAVIS COUNTY","MANOR ISD",227907,"DECKER EL",227907104,"Kindergarten",76
"2015-2016",13,"TRAVIS COUNTY","MANOR ISD",227907,"DECKER EL",227907104,"Grade  1",77
"2015-2016",13,"TRAVIS COUNTY","MANOR ISD",227907,"DECKER EL",227907104,"Grade  2",82
"2015-2016",13,"TRAVIS COUNTY","MANOR ISD",227907,"DECKER EL",227907104,"Grade  3",89
"2015-2016",13,"TRAVIS COUNTY","MANOR ISD",227907,"DECKER EL",227907104,"Grade  4",97
"2015-2016",13,"TRAVIS COUNTY","MANOR ISD",227907,"DECKER EL",227907104,"Grade  5",86
"2015-2016",13,"TRAVIS COUNTY","MANOR ISD",227907,"DECKER MIDDLE",227907042,"Grade  6",290
"2015-2016",13,"TRAVIS COUNTY","MANOR ISD",227907,"DECKER MIDDLE",227907042,"Grade  7",280
"2015-2016",13,"TRAVIS COUNTY","MANOR ISD",227907,"DECKER MIDDLE",227907042,"Grade  8",285
"2015-2016",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"DEL VALLE EL",227910110,"Early Education",12
"2015-2016",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"DEL VALLE EL",227910110,"Pre-kindergarten",59
"2015-2016",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"DEL VALLE EL",227910110,"Kindergarten",104
"2015-2016",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"DEL VALLE EL",227910110,"Grade  1",125
"2015-2016",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"DEL VALLE EL",227910110,"Grade  2",133
"2015-2016",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"DEL VALLE EL",227910110,"Grade  3",127
"2015-2016",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"DEL VALLE EL",227910110,"Grade  4",153
"2015-2016",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"DEL VALLE EL",227910110,"Grade  5",124
"2015-2016",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"DEL VALLE H S",227910001,"Grade  9",1150
"2015-2016",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"DEL VALLE H S",227910001,"Grade 10",864
"2015-2016",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"DEL VALLE H S",227910001,"Grade 11",467
"2015-2016",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"DEL VALLE H S",227910001,"Grade 12",522
"2015-2016",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"DEL VALLE MIDDLE",227910041,"Grade  6",316
"2015-2016",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"DEL VALLE MIDDLE",227910041,"Grade  7",348
"2015-2016",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"DEL VALLE MIDDLE",227910041,"Grade  8",308
"2015-2016",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"DEL VALLE OPPORTUNITY CTR",227910002,"Grade  9",38
"2015-2016",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"DEL VALLE OPPORTUNITY CTR",227910002,"Grade 10",49
"2015-2016",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"DEL VALLE OPPORTUNITY CTR",227910002,"Grade 11",33
"2015-2016",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"DEL VALLE OPPORTUNITY CTR",227910002,"Grade 12",78
"2015-2016",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"DELCO PRI",227904113,"Early Education",12
"2015-2016",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"DELCO PRI",227904113,"Pre-kindergarten",108
"2015-2016",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"DELCO PRI",227904113,"Kindergarten",159
"2015-2016",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"DELCO PRI",227904113,"Grade  1",163
"2015-2016",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"DELCO PRI",227904113,"Grade  2",159
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"DELL CHILDREN'S MEDICAL CENTER",227901249,"Kindergarten",-9999999
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"DELL CHILDREN'S MEDICAL CENTER",227901249,"Grade  9",-9999999
"2015-2016",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"DEPELCHIN-RICHMOND",227806029,"Grade  1",5
"2015-2016",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"DEPELCHIN-RICHMOND",227806029,"Grade  2",-9999999
"2015-2016",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"DEPELCHIN-RICHMOND",227806029,"Grade  3",-9999999
"2015-2016",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"DEPELCHIN-RICHMOND",227806029,"Grade  4",-9999999
"2015-2016",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"DEPELCHIN-RICHMOND",227806029,"Grade  5",-9999999
"2015-2016",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"DEPELCHIN-RICHMOND",227806029,"Grade  6",-9999999
"2015-2016",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"DESSAU EL",227904105,"Grade  3",175
"2015-2016",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"DESSAU EL",227904105,"Grade  4",169
"2015-2016",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"DESSAU EL",227904105,"Grade  5",166
"2015-2016",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"DESSAU MIDDLE",227904045,"Grade  6",265
"2015-2016",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"DESSAU MIDDLE",227904045,"Grade  7",233
"2015-2016",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"DESSAU MIDDLE",227904045,"Grade  8",262
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"DOBIE MIDDLE",227901055,"Grade  6",183
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"DOBIE MIDDLE",227901055,"Grade  7",235
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"DOBIE MIDDLE",227901055,"Grade  8",216
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"DOBIE PK CENTER",227901192,"Early Education",11
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"DOBIE PK CENTER",227901192,"Pre-kindergarten",263
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"DOSS EL",227901154,"Early Education",-9999999
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"DOSS EL",227901154,"Kindergarten",140
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"DOSS EL",227901154,"Grade  1",135
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"DOSS EL",227901154,"Grade  2",151
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"DOSS EL",227901154,"Grade  3",167
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"DOSS EL",227901154,"Grade  4",153
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"DOSS EL",227901154,"Grade  5",134
"2015-2016",13,"TRAVIS COUNTY","EANES ISD",227909,"EANES EL",227909101,"Early Education",28
"2015-2016",13,"TRAVIS COUNTY","EANES ISD",227909,"EANES EL",227909101,"Kindergarten",81
"2015-2016",13,"TRAVIS COUNTY","EANES ISD",227909,"EANES EL",227909101,"Grade  1",107
"2015-2016",13,"TRAVIS COUNTY","EANES ISD",227909,"EANES EL",227909101,"Grade  2",103
"2015-2016",13,"TRAVIS COUNTY","EANES ISD",227909,"EANES EL",227909101,"Grade  3",107
